celltype,condition,group_id,gene,HDR,log2FC,pval,padj,AR,N
Pericytes,F1_Young,Pericytes__F1_Young,Coq10b,-9.609677352981429,-0.57190634789571,2.45653325105622e-10,2.48478338344337e-8,0.42051282051282,65
Pericytes,F1_Young,Pericytes__F1_Young,Idh2,9.36317967004601,0.476438043942987,4.3333156961573403e-10,4.17442745396491e-8,0.548780487804878,41
Pericytes,F1_Young,Pericytes__F1_Young,Aftph,9.29384990617882,0.111031312388744,5.08335094743757e-10,4.67437225757555e-8,0.533783783783784,37
Pericytes,F1_Young,Pericytes__F1_Young,Hspa4,-9.120889487396344,-0.169925001442312,7.57025506762103e-10,6.65853304425971e-8,0.447916666666667,76
Pericytes,F1_Young,Pericytes__F1_Young,Reep3,-8.563253753914404,-0.0671141958585368,2.733671003008e-9,2.30425684961882e-7,0.460416666666667,56
Pericytes,F1_Young,Pericytes__F1_Young,Oip5os1,-8.455212298706105,-0.660513533728333,3.5058045576814703e-9,2.83689704807584e-7,0.384722222222222,60
Pericytes,F1_Young,Pericytes__F1_Young,Ndufab1,-8.373298797392595,-0.334419039070559,4.23351597211567e-9,3.29400108138077e-7,0.452380952380952,35
Pericytes,F1_Young,Pericytes__F1_Young,Dusp16,8.33089533975229,0.0280143761695968,4.66771853702473e-9,3.49733133348186e-7,0.503731343283582,67
Pericytes,F1_Young,Pericytes__F1_Young,Vapa,8.313920296302259,0.137503523749935,4.85377570686989e-9,3.5068529482135e-7,0.523391812865497,57
Pericytes,F1_Young,Pericytes__F1_Young,Mapk8ip3,-8.192758422485396,-0.0395283641866375,6.4156635041624e-9,4.47547836859329e-7,0.46969696969697,55
Pericytes,F1_Young,Pericytes__F1_Young,Rbbp6,-7.916878935987263,-0.0418201756946273,1.21093564715794e-8,8.16574271400171e-7,0.480392156862745,51
Pericytes,F1_Young,Pericytes__F1_Young,Plod1,-7.8656777151193475,-0.15754127698648,1.36245536968339e-8,8.89112004151454e-7,0.497222222222222,36
Pericytes,F1_Young,Pericytes__F1_Young,Rnf150,7.753098922611969,1.2684888359259,1.76563560240723e-8,1.11621275739682e-6,0.72108843537415,49
Pericytes,F1_Young,Pericytes__F1_Young,Ddx6,-7.645366337451954,-0.115477217419936,2.26273483313597e-8,1.38712502043457e-6,0.463383838383838,66
Pericytes,F1_Young,Pericytes__F1_Young,Ttc7b,-7.574450771962409,-0.359081093304829,2.6640920591378e-8,1.54956552160104e-6,0.425675675675676,74
Pericytes,F1_Young,Pericytes__F1_Young,Wasf2,-7.571717893812855,-0.0641303374197157,2.68090920692221e-8,1.54956552160104e-6,0.546153846153846,65
Pericytes,F1_Young,Pericytes__F1_Young,Pik3ca,-7.554457803200639,-0.166649869409452,2.78960168567412e-8,1.56760116947743e-6,0.484976525821596,71
Pericytes,F1_Young,Pericytes__F1_Young,Fbxo28,7.439485038611552,0.881355503501381,3.63508827162223e-8,1.98750907391669e-6,0.651709401709402,39
Pericytes,F1_Young,Pericytes__F1_Young,Rhoq,7.401768325721892,0.571156701196126,3.96489485063639e-8,2.110784811273e-6,0.612068965517241,58
Pericytes,F1_Young,Pericytes__F1_Young,Fbxw4,-7.330104434140954,-0.665580960929441,4.67622679243503e-8,2.42564276951181e-6,0.397058823529412,51
Pericytes,F1_Young,Pericytes__F1_Young,Snx6,-7.302826074104555,-0.229481846122767,4.9793645823542e-8,2.51831363752564e-6,0.425925925925926,45
