gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Smg6,0.3774,0.00869053619090603,0.4686,0.724895336074371
Snta1,0.6721,0.00790197702553568,0.6332,0.114895889861449
Socs2,0.3211,0.0450885051535747,0.5297,1
Sptan1,0.6118,0.0339333782361461,0.5576,0.541851409495023
Srgap2,0.5928,0.0379719870616206,0.4886,0.920771297684845
St3gal3,0.3743,0.0344049366689814,0.4606,0.696973925872239
Strn3,0.6146,0.0312533867278381,0.637,0.153829237041555
Synpo2,0.3738,0.00277109068180798,0.4652,0.667631687164931
Tanc2,0.347,0.0813709394153685,0.4285,1
Tgm2,0.3314,0.0758316143825918,0.4693,0.673438320894829
Tnnc1,0.7181,0.0166132238221754,0.5883,0.404998225767839
Tom1l2,0.4233,0.0563028850725667,0.4566,0.532840618201834
Tpm1,0.5768,0.052544933618291,0.5097,0.880938048263011
Trim54,0.3165,0.00626067512535312,0.4028,0.207093162130144
Unc13b,0.657,0.0344049366689814,0.7061,0.225464981214218
Vegfa,0.3303,0.0989449035673312,0.3939,0.280282405826646
Vmp1,0.3818,0.0548216754531357,0.4701,0.589513112720855
Yes1,0.6561,0.00242126327086783,0.5123,1
Yipf7,0.6452,0.0888030631046549,0.637,0.990375615990911
Zdhhc14,0.6334,0.0635871296040996,0.5975,0.606793170828362
Zfp366,0.3491,0.00885866521478236,0.499,1
Zfp445,0.6289,0.0924000230671259,0.41,1
