ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0001659,temperature homeostasis,17/454,31/1872,2.186479037957493e-4,0.039683618638638986,0.03587778005193342,Adamts5/Cav1/Cd36/Ebf2/Egr1/Ehmt1/Epas1/Fabp4/Fto/Id1/Nrdc/Plcl1/Ptgs2/Rb1/Rbpj/Stat3/Tlr4,17
GO:0003008,system process,85/454,254/1872,2.2553837840985354e-4,0.039683618638638986,0.03587778005193342,Adgrf5/Adk/Akap13/Ank2/Apbb2/Aplp2/Apoe/Aqp1/Arhgap42/Atp2a2/Atp2b1/Atp8a1/B2m/Btg2/Cacna1c/Cacnb4/Calcrl/Cald1/Cav1/Cd36/Cdc14a/Cflar/Corin/Crebbp/Cyfip1/Ece1/Egfr/Egr1/Epas1/Errfi1/F11r/Fgf14/Fto/Fyn/Gnb1/Grik2/Grin2a/Gucy1a1/Herc1/Igfbp5/Itga1/Kalrn/Lamb1/Lrp1/Mef2a/Mgll/Mycbp2/Myh6/Myo1e/Myo5a/Nedd9/Nf1/Nfat5/Nfatc1/Nos3/Nr3c1/Nr4a1/Nrdc/Pafah1b1/Pawr/Pde4b/Pde9a/Picalm/Prkca/Prkd1/Pten/Ptgs1/Ptgs2/Ror1/Rps6ka2/Ryr2/Slc12a2/Smad6/Smad7/Sulf1/Tgfbr3/Tjp2/Tlr4/Ttn/Ubr3/Vegfc/Vti1a/Wnk1/Wwtr1/Zeb2,85
GO:0009617,response to bacterium,36/454,87/1872,2.2734982099701945e-4,0.039683618638638986,0.03587778005193342,Abca1/Adamts5/Adamts9/Adgrl2/Ankrd17/Anxa3/Aqp1/B2m/Cav1/Ccdc80/Cd36/Cflar/Fabp4/Fam20a/Herc6/Hmcn1/Lpl/Lyn/Mrc1/Nfkb1/Nfkbia/Nos3/Nr4a1/Pde4b/Peli1/Plscr4/Prkca/Prkce/Prkd1/Pten/Ptgs2/Rbpj/Slc12a2/Smad6/Tlr4/Vim,36
GO:0001568,blood vessel development,69/454,198/1872,2.5352374777274685e-4,0.039683618638638986,0.03587778005193342,Ackr3/Adamts9/Adgrf5/Akt3/Ankrd17/Anxa3/Apoe/Aqp1/Arhgap24/B4galt1/Bmper/Bmpr1a/Calcrl/Cald1/Cav1/Cflar/Col3a1/Col4a1/Col4a2/Col8a1/Ctsh/Dcn/Egfl7/Egr1/Elk3/Epas1/Ets1/Fn1/Hdac9/Hpgd/Hspg2/Id1/Lrp1/Luzp1/Myo1e/Nf1/Nos3/Nr4a1/Pde3b/Pecam1/Pik3r3/Plpp3/Prickle1/Prkca/Prkd1/Pten/Ptgs2/Ptprb/Pxn/Rap1a/Rapgef2/Rasa1/Rbpj/Rin2/Robo1/Slc12a2/Smad6/Smad7/Sparc/Stat3/Sulf1/Tcf7l2/Tgfbr3/Thsd7a/Vav3/Vegfc/Wnk1/Xdh/Zmiz1,69
GO:0007155,cell adhesion,90/454,273/1872,2.617541666951174e-4,0.039683618638638986,0.03587778005193342,Ackr3/Actn1/Adamts12/Adamts9/Adk/Alcam/Apbb1ip/Arpc2/B2m/B4galt1/Carmil1/Cav1/Cblb/Ccdc80/Cd200/Cd36/Cd44/Cd9/Cd93/Clasp2/Col3a1/Col8a1/Cyth3/Dennd6a/Dock1/Dock8/Egfl7/Egfr/Ets1/F11r/Fn1/Fndc3b/Hmcn1/Hspg2/Igfbp7/Il6st/Itga1/Itpkb/Lama2/Lamb1/Lamc1/Limch1/Lims1/Lrp1/Lsamp/Lyn/Lyve1/Macf1/Myo10/Nedd9/Nf1/Nfat5/Nid1/Nt5e/Pawr/Pcdh9/Pde3b/Pecam1/Peli1/Piezo1/Plpp3/Podxl/Prickle1/Prkca/Prkce/Pten/Pxn/Rasa1/Rbpj/Rin2/Robo1/Rps3/Sdk1/Slc23a2/Smad6/Smad7/Smoc1/Sorbs1/Sparcl1/Spon1/St6gal1/Tgm2/Tjp2/Utrn/Vav3/Vcan/Vwf/Wnk1/Zbtb16/Zmiz1,90
GO:0044057,regulation of system process,42/454,107/1872,2.7810942036173144e-4,0.039683618638638986,0.03587778005193342,Adk/Ank2/Apoe/Aqp1/Arhgap42/Atp2a2/Atp2b1/Cacna1c/Calcrl/Cald1/Cav1/Corin/Ece1/Egfr/Epas1/Errfi1/Fto/Grik2/Grin2a/Gucy1a1/Igfbp5/Mef2a/Mgll/Myh6/Nfatc1/Nos3/Nr3c1/Nr4a1/Nrdc/Pawr/Pde4b/Pde9a/Prkca/Prkd1/Pten/Ptgs1/Ptgs2/Ryr2/Smad6/Smad7/Ttn/Wnk1,42
GO:0009581,detection of external stimulus,9/454,12/1872,2.913153081139893e-4,0.039683618638638986,0.03587778005193342,Cacnb4/Fyn/Gnb1/Grik2/Pawr/Piezo1/Slc12a2/Tlr4/Ttn,9
GO:0009582,detection of abiotic stimulus,9/454,12/1872,2.913153081139893e-4,0.039683618638638986,0.03587778005193342,Cacnb4/Fyn/Gnb1/Grik2/Pawr/Piezo1/Slc12a2/Tlr4/Ttn,9
GO:0048514,blood vessel morphogenesis,62/454,175/1872,3.227503084680312e-4,0.04165177665071645,0.03765718280518968,Ackr3/Adamts9/Adgrf5/Akt3/Anxa3/Apoe/Aqp1/Arhgap24/B4galt1/Bmper/Bmpr1a/Calcrl/Cald1/Cav1/Col3a1/Col4a1/Col4a2/Col8a1/Ctsh/Dcn/Egfl7/Elk3/Epas1/Ets1/Fn1/Hdac9/Hpgd/Hspg2/Id1/Lrp1/Myo1e/Nf1/Nos3/Nr4a1/Pde3b/Pecam1/Pik3r3/Prkca/Prkd1/Pten/Ptgs2/Ptprb/Pxn/Rap1a/Rapgef2/Rasa1/Rbpj/Rin2/Robo1/Slc12a2/Smad6/Smad7/Sparc/Stat3/Sulf1/Tgfbr3/Thsd7a/Vav3/Vegfc/Wnk1/Xdh/Zmiz1,62
GO:1901700,response to oxygen-containing compound,89/454,272/1872,3.8512163583441516e-4,0.047215912553299294,0.04268769289827781,Abca1/Akt3/Aqp1/Arpc2/Asxl1/Atp2a2/Atp2b1/B2m/Calcrl/Cav1/Ccnd3/Cd36/Cflar/Col3a1/Col4a1/Cpne8/Crebbp/Ctsh/Cyfip1/Dapk1/Dennd4c/Egfr/Egr1/Errfi1/Fabp4/Fyn/Grin2a/Hdac9/Hpgd/Igfbp5/Insr/Itpkb/Jund/Kcnc2/Kif5b/Klf7/Lpl/Lrp1/Lyn/Man1a/Mat2a/Mef2a/Mrc1/Myo5a/Nek7/Nfat5/Nfatc1/Nfkb1/Nfkbia/Nos3/Nr3c1/Nr4a1/Nt5e/Palm/Pawr/Pde3b/Pde4b/Peli1/Pid1/Pik3r3/Plscr4/Prkca/Prkce/Prkd1/Pten/Ptgs2/Pxn/Rap1a/Rapgef2/Rb1/Rps3/Rps6ka2/Ryr2/Sdk1/Slc12a2/Slc38a9/Smad6/Sorbs1/Stat3/Strn3/Tcf7l2/Tgfbr3/Tgm2/Tlr4/Ttn/Vim/Wnk1/Yes1/Zeb1,89
GO:0001944,vasculature development,71/454,208/1872,4.1944661335424995e-4,0.04897538552117242,0.04427842444732083,Ackr3/Adamts9/Adgrf5/Akt3/Ankrd17/Anxa3/Apoe/Aqp1/Arhgap24/B4galt1/Bmper/Bmpr1a/Calcrl/Cald1/Cav1/Cflar/Col3a1/Col4a1/Col4a2/Col8a1/Ctsh/Dcn/Egfl7/Egr1/Elk3/Epas1/Errfi1/Ets1/Fn1/Hdac9/Hpgd/Hspg2/Id1/Lrp1/Luzp1/Myo1e/Nf1/Nfatc1/Nos3/Nr4a1/Pde3b/Pecam1/Pik3r3/Plpp3/Prickle1/Prkca/Prkd1/Pten/Ptgs2/Ptprb/Pxn/Rap1a/Rapgef2/Rasa1/Rbpj/Rin2/Robo1/Slc12a2/Smad6/Smad7/Sparc/Stat3/Sulf1/Tcf7l2/Tgfbr3/Thsd7a/Vav3/Vegfc/Wnk1/Xdh/Zmiz1,71
