gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Cul4a,0.4118,0.0673243445094232,0.5044,1
Cwc27,0.4162,0.0250397418340247,0.4671,0.457768968478731
Dcun1d3,0.3911,0.00124128435962964,0.5214,0.939401072714975
Ddi2,0.6171,0.0119359712234498,0.5409,0.710508452193713
Dmpk,0.3581,0.0633420325998375,0.5191,1
Dock7,0.5534,0.056956088940215,0.4457,0.270748997560491
Dock9,0.4183,0.019544280962376,0.4467,0.145212731908946
Dpt,0.4255,0.0285054567621753,0.3943,0.101099434031929
Dpysl3,0.4431,0.0440558291522187,0.4678,0.702766336081845
Dysf,0.3629,0.00247727004966174,0.484,1
Ebf3,0.3972,0.014396544884814,0.4673,0.616090157099199
Elp4,0.4205,0.0546470007703761,0.473,0.811209019648374
Epb41,0.4317,0.021859453688043,0.4554,1
Epm2a,0.3772,0.0738963262734781,0.3942,0.520169855442208
Eprs1,0.541,0.085000920077629,0.4868,1
Eps8,0.5809,0.00372998416835832,0.5212,1
Esrrg,0.5631,0.0301016249499138,0.5382,0.419328810960317
Fam135a,0.425,0.0700405707627995,0.4289,0.522711931642665
Fam78b,0.6133,0.0815459492945528,0.633,0.107937498550845
Fancc,0.2897,1.0722172149621e-4,0.3952,0.512417376885036
Farp1,0.4469,0.0522711294538138,0.4381,0.259654986374716
Fbxo30,0.3634,0.0186671831154956,0.4284,0.455873997859042
Fbxw7,0.4524,0.0945081992356735,0.5024,1
Fer,0.4161,0.00286767256138099,0.471,0.603745786206009
Fgf1,0.5878,0.057563730480417,0.584,0.383321578451006
Fkbp5,0.5842,0.0942411851648395,0.53,0.736945130383033
Flnb,0.6039,0.00195697009828453,0.555,0.250457440591261
Flrt2,0.381,4.0352886299674e-4,0.4767,0.73499205263013
Fmo1,0.6364,0.0797105885708452,0.5482,1
Fnbp1,0.5518,0.0786846810058092,0.5041,1
Fnip2,0.4373,0.0236339263649373,0.4542,1
Frmd6,0.4294,0.0245966987898301,0.5467,0.480573160795764
Fstl4,0.6578,0.0645152817045221,0.5611,1
Gab2,0.5332,0.0470009327800278,0.5075,0.873754723093782
Galnt1,0.4201,0.00796594769278745,0.4852,1
Gas7,0.4149,0.018615848900429,0.4535,0.623702570472071
Ghr,0.4687,0.0528625499659169,0.4863,0.395435653824106
Gli2,0.3979,0.0227488683897005,0.455,0.524664349079725
Glis3,0.4427,0.0766278736546781,0.4725,1
Gm17276,0.6293,0.0525882348796175,0.5314,1
Gm17501,0.623,0.0193960884000893,0.5187,1
Gm35041,0.3289,0.0124586684129531,0.3807,0.115027341650449
Gm44127,0.3106,0.0546470007703761,0.323,0.337235078285752
Gmds,0.5766,0.00471807928190832,0.5671,0.619470926668904
Gns,0.4289,0.0597299904141771,0.4076,0.115032343842559
Golim4,0.39,0.0137906398457169,0.5271,0.916189741912933
Gon4l,0.4242,0.0472165587017903,0.3948,0.186499552446773
Gpbp1,0.4316,0.0138205445916964,0.4869,1
Gsta3,0.3831,2.7953216199233e-4,0.4764,0.870193140049703
Gtf2i,0.6163,0.0734059148885055,0.5207,0.783846130606488
Gucy1a2,0.5568,0.0766278736546781,0.5225,0.762294660945789
Hcfc2,0.6129,0.0939855475219431,0.5677,0.455873997859042
Heatr5a,0.4424,0.0710618687235813,0.4187,0.103547510736014
Heg1,0.4548,0.00264748813520061,0.4753,0.140165316995466
Herpud1,0.6235,0.00562509402556472,0.6036,0.401651589035453
Hibadh,0.4252,0.0629205011696057,0.4863,0.719219361402678
Hmcn2,0.3827,0.00599247566055484,0.49,1
Homer1,0.4494,0.00195305635248831,0.452,0.501982689630274
Icosl,0.391,0.049289328586918,0.4637,0.847192067107407
Il1r1,0.5595,0.00968062029186063,0.5249,0.382711729958091
Il6ra,0.5506,0.049289328586918,0.5022,1
Irak3,0.606,0.00141044794921089,0.4555,0.68998516549561
Itga5,0.5542,0.0468782704227155,0.5328,0.531971959963331
Jak2,0.5987,0.00499296835806485,0.5502,0.20339619869571
Kank1,0.2624,8.63583910351686e-5,0.3772,0.361122976620136
Kcnn2,0.5733,0.0734055354024603,0.6223,0.107937498550845
Kcnq1,0.431,0.0186671831154956,0.5349,0.379880990921284
Kcnt2,0.5393,0.0238492930118041,0.5271,0.191083606497319
Kdm5a,0.5731,0.0938730666906871,0.5629,0.322506355476677
Kifap3,0.5765,0.085000920077629,0.5447,0.967778966642476
Klhl5,0.361,0.00168896401661472,0.3684,0.221022463126147
Lactb2,0.3942,0.0691298262476687,0.4803,0.915779301850514
Lclat1,0.4079,0.0999738552946906,0.4589,1
Limd1,0.4151,7.3643145015854e-4,0.4733,1
Lrrc2,0.6333,1.8462421219514e-4,0.5541,0.443289520078962
Lrrfip1,0.5623,0.0167518090227394,0.5917,0.185591409435203
Lrrk2,0.4193,0.00143853403394559,0.463,1
Ltbp1,0.4243,3.35601227826034e-5,0.4726,0.397559122968304
Map2k5,0.4137,0.0119142741427427,0.5248,1
Mapk10,0.3567,0.0991988749269773,0.4224,0.866854443364834
Mapk14,0.6022,0.0443024857975418,0.6234,0.166562869069275
Mast4,0.4484,1.72407859273475e-7,0.4859,0.466054572971683
Med13l,0.434,0.0249092277585894,0.4861,1
Meis2,0.4436,0.0939002362810071,0.4955,0.978996554743383
Mfap5,0.4131,0.00173225655865775,0.4402,0.192897577481065
Mgat5,0.3882,0.00672986866137596,0.3831,1
Mia3,0.4218,0.0108939194478806,0.4315,0.27924261872365
Micos10,0.39,0.00805670911783729,0.5202,1
Mir99ahg,0.4404,3.29416126576362e-6,0.4587,0.103096290396057
Mmp16,0.6135,0.0801250006916795,0.5477,0.782968294157245
Mt2,0.6537,0.0118432335653811,0.5984,0.235635374624979
Mtpap,0.4057,0.0850533259537644,0.4532,0.449542468269956
Mtus1,0.4256,0.0700405707627995,0.4516,1
Myo1e,0.5727,0.0630620100420177,0.5035,1
Myo9a,0.451,0.0673243445094232,0.473,0.436026697995062
Myof,0.3693,9.5780142807109e-4,0.45,0.717394353613671
Nbea,0.4372,0.0043426750217543,0.448,0.108048852908137
Nbeal1,0.4578,0.0476594403350474,0.4972,1
Nckap1,0.4413,0.0108354494245132,0.4864,1
Ndfip1,0.425,9.563215878708e-4,0.5041,1
Ndrg3,0.3856,0.0427448613582034,0.5137,1
Nek7,0.4519,0.0204542934929803,0.4821,1
Nfic,0.3678,0.085000920077629,0.48,1
Nfkb1,0.575,4.27898657206635e-5,0.5361,0.177193561162233
Nfkbiz,0.5734,0.0536300129448723,0.5272,1
Ngf,0.5656,0.0147278475302751,0.5561,0.371480344286741
Nid1,0.5453,0.0271114475172088,0.5385,0.658079262504313
Nisch,0.6125,0.00727175368093852,0.6145,0.212013779652875
Nktr,0.5426,0.0294339687341714,0.5287,0.291076264914105
Nova1,0.4253,0.0275413080916399,0.4359,0.343870715679226
Nr1d2,0.6007,0.00195697009828453,0.5447,0.257231128388774
Nr3c2,0.4191,0.0228132725066206,0.442,0.123735353704426
Nrip1,0.4328,0.0111759391030487,0.4615,0.159237760144943
Nt5dc3,0.631,0.0214740914710237,0.6335,0.267069522720469
Nt5e,0.7627,0.003068575607644,0.6629,1
Nvl,0.5991,0.00741605659836565,0.5527,0.796467512978076
Oga,0.6185,0.0104314341820519,0.5811,0.391614547254663
Osbpl9,0.5636,0.0210701944292636,0.5027,1
P2rx4,0.6225,0.0284712188426882,0.5018,1
P4ha2,0.3911,0.0281244238711235,0.5371,0.859627990533057
Pals2,0.6549,0.006611984199439,0.6527,0.166562869069275
Pappa,0.7039,0.00276248461576135,0.6868,0.161705930719939
Pde1a,0.5894,2.57129514290742e-5,0.5466,0.201661831919526
Pds5b,0.4485,0.0517669953508675,0.4572,0.931533130907139
Pdzrn3,0.5506,0.0177414141690462,0.4961,1
Pfkp,0.5932,0.0490205499300266,0.4778,1
Phactr4,0.5986,0.0649838388042727,0.5818,0.527242692833515
Phf12,0.5912,0.0698742361771374,0.4384,1
Phf14,0.4172,0.00169154477871195,0.4722,0.952105846714602
Picalm,0.5872,3.557434679004e-4,0.5749,0.197131239094224
Pip4k2a,0.3977,0.0107437793572633,0.4593,0.573782983923048
Pitpnb,0.4203,0.0904834148259457,0.4726,0.787223300464579
Pkp4,0.4159,0.064969294492147,0.4577,0.777044090218806
Plcl1,0.4443,0.00741605659836565,0.4552,0.162452200753909
Plekha5,0.5827,0.0303744685314343,0.5086,1
Plekhm2,0.5409,0.0837379040869549,0.5175,0.607099983577667
Plpp3,0.6019,4.48419739952612e-5,0.5705,0.80856634964389
Pnisr,0.5721,0.045089456123127,0.543,0.219188738092429
Ppfibp2,0.6191,0.0782686859239659,0.5952,0.183605214501769
Pphln1,0.3546,0.00978397073929867,0.515,0.97362667218148
Ppm1d,0.5961,0.0881624807588704,0.5338,0.474068046278704
Ppp2ca,0.4203,0.0198748703294331,0.4158,0.281266913408176
Ppp3cc,0.6627,0.00896980424106904,0.5673,0.541019934986696
Pptc7,0.7195,6.2465713775702e-5,0.6274,0.191083606497319
Prdm5,0.6049,0.00469837152681491,0.4915,0.958748534522709
Prdx1,0.3681,0.00820597393183312,0.3897,0.555779332644144
Preb,0.6413,0.0203481733853711,0.5639,0.20739428436603
Prkab2,0.32,3.03115282899153e-5,0.4581,0.954239990616619
Prkacb,0.6238,0.0129131489984969,0.6126,0.279402576765647
Prkca,0.4567,0.0089596349194842,0.4572,0.30583656490635
Prkd1,0.6466,6.89117378318263e-5,0.5445,0.350392282006397
Ptbp2,0.4326,0.0247092678312671,0.4851,0.915779301850514
Ptprg,0.5431,0.0660033138989903,0.5312,0.455870814876984
Rab1a,0.5793,0.0340586002637957,0.5211,1
Rab3gap1,0.4311,0.0366419356318993,0.4628,0.659763165467351
Rad51b,0.7152,3.7349874595119e-4,0.425,0.977212965725559
Ralgapa2,0.5593,0.0162956807790506,0.5533,0.463996665176654
Rap1a,0.5671,0.019157526701261,0.5404,1
Rbm24,0.4216,0.098256286672763593,0.4443,0.696218497347341
Resf1,0.3852,0.0235891641083212,0.4363,0.661006884155855
Rftn1,0.6014,0.0834157022910685,0.4751,0.916773509056267
Rgs17,0.2652,2.52811372436572e-7,0.4351,0.640721798432009
Rmdn1,0.5885,2.6474357410838e-4,0.5188,0.536639279761597
Rnd3,0.4085,0.0209698657190439,0.4757,0.693353148357705
Rnf13,0.617,0.00133795270477097,0.5594,0.409079421699476
Rnf150,0.5628,0.0865003977293304,0.56,0.262215743331258
Ror2,0.3873,0.0252508082260763,0.4648,1
Rp1,0.1832,1.5965484672368e-4,0.283,0.186499552446773
Rpl3l,0.6179,0.0365433203230498,0.5614,0.406334354329114
Rras2,0.3515,2.01269071895119e-5,0.4436,0.149682194892016
Rsrc1,0.6209,7.79061982428151e-6,0.5781,0.119712335535009
Rufy3,0.6161,0.0459160170616301,0.535,0.546520479608689
Sacm1l,0.4269,0.0318506412856175,0.475,1
Scaf11,0.4207,0.0785928772217705,0.4668,0.786880473590381
Scfd2,0.4326,0.0420738915741913,0.4558,0.222200053347249
Sema5a,0.5865,0.002603855639417,0.5194,0.697145982610262
Serinc1,0.3722,0.00868654960456903,0.4555,0.367720063138735
Sh3rf1,0.4112,0.00876276454441551,0.5283,1
Sik2,0.5557,0.0197754581980458,0.5109,0.82447018137743
Sipa1l2,0.4084,0.0584737436069274,0.4747,1
Skil,0.5697,0.0467892252304105,0.552,1
Slain2,0.373,1.4778561513166e-4,0.3976,0.164461222875225
Slc10a6,0.30620000000000003,2.2506815744929e-4,0.4137,0.329283442682198
Slc16a1,0.3536,0.0470009327800278,0.4343,0.672374324643827
Slc1a5,0.4038,9.5753038365351e-4,0.4925,0.915779301850514
Slc25a21,0.2796,1.1458153017635e-4,0.3091,0.466935493329785
Slc25a26,0.6054,0.0338486695504661,0.5715,0.531953519607278
Slc25a4,0.3469,0.00303078760177256,0.4401,0.167090910481459
Slc25a40,0.3971,0.0812043875757939,0.4046,0.140165316995466
Slc44a2,0.3804,0.0326818405741155,0.4596,0.88427223718954
Slc4a4,0.433,0.0588011504604387,0.5041,1
Slf2,0.5769,0.0322792274380915,0.4835,0.876347554509162
Smc5,0.4003,0.00415958266928173,0.5183,0.712492161297451
Smc6,0.4008,0.0218412230947345,0.4871,0.939401072714975
Snhg7,0.6094,0.019983242029348,0.5579,0.333255748160536
Sntb1,0.2989,5.5746926069626e-4,0.3531,0.220163452308261
Sobp,0.5607,0.0427448613582034,0.5073,0.958748534522709
Socs2,0.5636,0.0470009327800278,0.509,0.941085849251872
Sppl3,0.4166,0.0367476638027335,0.4467,0.414578268338242
Spred1,0.5775,6.2887789031923e-4,0.5544,0.165128386957141
Srsf2,0.442,0.0859062259687507,0.4497,0.361122976620136
St3gal4,0.6077,0.0245225225400435,0.5402,1
Steap3,0.5824,0.0500157879012655,0.4652,0.796467512978076
Stim2,0.4387,0.0522711294538138,0.4221,0.18661552527981
Stk38,0.562,0.0367476638027335,0.4982,1
Ston1,0.6293,0.00859194379822433,0.5966,0.389484908494241
Stxbp3,0.608,0.0868329022209647,0.4537,0.887738535249415
Supt3,0.6444,0.045734808299816,0.5666,0.529769889204035
Syncrip,0.4461,0.059225119636546,0.4935,0.888106722546534
Tab2,0.4391,0.0901186319821725,0.478,0.714007737775686
Taf2,0.4009,0.0446514506751671,0.5657,0.682531256680977
Tango6,0.415,0.0519708724742968,0.496,1
Tbk1,0.3908,0.0476594403350474,0.4761,0.777044090218806
Tcf7l1,0.4498,0.0715649361842791,0.4863,0.818469504214376
Thsd7a,0.5793,4.93530448645279e-6,0.5373,0.202150143840562
Tmem234,0.6791,0.00408913666749973,0.6282,0.305522752729168
Tnfaip6,0.6743,1.0237655164076e-6,0.558,0.551098744293
Tnnc1,0.663,0.0458365657538477,0.6181,0.101855233908543
Tnrc6a,0.5531,0.0914772516931965,0.5034,1
Tox,0.4109,0.0365433203230498,0.4458,0.662966124255661
Tpm1,0.5765,0.00946663515539966,0.5346,0.407037597570158
Tpp2,0.5513,0.0385977963191376,0.5105,0.959071952311833
Tpr,0.4136,0.0196591121707547,0.4511,0.153173452986601
Tra2a,0.5565,0.0427448613582034,0.4574,0.704963121903678
Trappc6b,0.6285,0.0633925914979918,0.6344,0.404128037302986
Trappc9,0.431,0.0776676727004571,0.5241,1
Trim54,0.3465,6.8808005018881e-4,0.4101,0.605082617199675
Ttpal,0.6615,3.557434679004e-4,0.5672,0.662401097881791
Tut7,0.3845,0.00133795270477097,0.4622,0.322506355476677
Ubac2,0.6276,0.019157526701261,0.4968,1
Ube2b,0.5539,0.0691298262476687,0.5457,0.151466984765613
Ube2d2a,0.5786,0.0476594403350474,0.6002,0.172099743458421
Ube2e2,0.5405,0.0609857325125352,0.5041,0.958748534522709
Ube4a,0.3692,0.0191626430552689,0.5066,1
Ubn1,0.5752,0.0210111254982697,0.5777,0.270457751178155
Uck2,0.3956,0.0546470007703761,0.4323,1
Ugdh,0.6072,3.91721734292359e-5,0.4791,0.946415866118612
Usp24,0.5542,0.0868329022209647,0.5537,0.466434976290835
Usp3,0.4251,0.0372148509278621,0.4805,1
Usp4,0.6186,0.0281085647199631,0.5378,0.784814537603855
Vcan,0.5542,0.0247092678312671,0.5181,0.914551973398283
Vegfc,0.6366,7.9797050879936e-4,0.522,1
Vim,0.4361,0.0032278326999292,0.4548,0.29541902729066
Vldlr,0.6834,0.00113483919780788,0.5572,1
Vps35l,0.3874,0.0261685682059032,0.4678,0.803861413280366
Vps36,0.3605,0.00260266526873635,0.4167,0.209428753527024
Vti1a,0.5489,0.0921787448912689,0.5202,0.714007737775686
Wapl,0.5698,0.0456072866680702,0.5433,0.455873997859042
Wdr43,0.5841,0.0796879651437399,0.5598,0.369667243015854
Wnk1,0.4562,0.0383088887705569,0.4566,0.134449430643443
Xdh,0.6619,5.58389522617311e-12,0.5691,0.191873445999235
Ythdc2,0.3929,0.0336001824303595,0.5089,1
Zcchc8,0.3769,0.0281244238711235,0.5312,1
Zfp36l1,0.4211,0.0282551065369289,0.437,0.447283844598366
Zfp445,0.612,0.0422740717737356,0.5202,0.986300098596979
Zfp53,0.7048,0.00260266526873635,0.5952,0.241872553220452
Zfp697,0.6725,0.0694271046784421,0.542,1
Zfp799,0.2839,4.00182374128334e-5,0.4676,1
Zfp948,0.5556,0.0799304481508689,0.5894,0.296711145368674
Zfp950,0.6431,0.0407976205925833,0.5757,0.414578268338242
Zfr,0.5386,0.064969294492147,0.4913,1
Zhx1,0.2857,4.739188859876e-7,0.4357,0.30107901615312
Zmym4,0.5788,0.0623772216009916,0.5135,0.892105094999873
