ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0007155,cell adhesion,51/239,256/2024,3.9225772964245004e-5,0.0072208656126542805,0.006274124901683414,Adamts9/Adk/App/Arid1a/B4galt1/Cav1/Cblb/Cd36/Cd44/Cd74/Cdh13/Cdk6/Cyth3/Dlc1/Egfr/H2-Ab1/Havcr2/Hmcn1/Igfbp7/Iqgap1/Itga1/Itpkb/Kitl/Lama2/Lamc1/Lrp1/Lrp6/Lyve1/Magi1/Myo10/Nf1/Nfat5/Nrp1/Pard3/Pcdh9/Pecam1/Pkp4/Plcb1/Plek/Plxna4/Prkg1/Ptprj/Ptprk/Ptprm/Rasa1/Sdk1/Ubash3b/Utrn/Vcam1/Vcl/Zbtb16,51
GO:0018108,peptidyl-tyrosine phosphorylation,21/239,72/2024,4.117938936730126e-5,0.0072208656126542805,0.006274124901683414,App/Cav1/Cblb/Cd36/Cd44/Cd74/Egfr/Errfi1/Fbxw7/Flt1/Fyn/Ghr/Igf1r/Insr/Iqgap1/Kitl/Nrp1/Pdgfd/Pecam1/Ptprj/Rasa1,21
GO:0018212,peptidyl-tyrosine modification,21/239,72/2024,4.117938936730126e-5,0.0072208656126542805,0.006274124901683414,App/Cav1/Cblb/Cd36/Cd44/Cd74/Egfr/Errfi1/Fbxw7/Flt1/Fyn/Ghr/Igf1r/Insr/Iqgap1/Kitl/Nrp1/Pdgfd/Pecam1/Ptprj/Rasa1,21
GO:0001654,eye development,19/239,62/2024,4.5648931727390954e-5,0.0072208656126542805,0.006274124901683414,Arid1a/Bmpr2/Chd7/Clic4/Col4a1/Egfr/Flt1/Lrp6/Mitf/Nf1/Nfia/Nfib/Nrp1/Pbx1/Ptprm/Rhoj/Stat3/Vim/Zeb1,19
GO:0001525,angiogenesis,28/239,112/2024,4.9849782522096834e-5,0.0072208656126542805,0.006274124901683414,Adamts9/Akt3/Arhgap24/B4galt1/C5ar1/Cav1/Cdh13/Cemip2/Clic4/Col4a1/Col4a2/Dcn/Elk3/Epas1/Fbxw7/Flt1/Hdac9/Nf1/Nrp1/Nrp2/Pecam1/Ptprb/Ptprm/Rhoj/Rora/Slc39a12/Stat3/Thsd7a,28
GO:0019220,regulation of phosphate metabolic process,49/239,245/2024,5.188280448652695e-5,0.0072208656126542805,0.006274124901683414,App/Atxn1/Bmpr2/C5ar1/Capn2/Cav1/Cblb/Ccdc88a/Ccny/Cd36/Cd44/Cd74/Dlc1/Egfr/Errfi1/Fabp4/Fbxw7/Flt1/Fnip2/Fyn/Ghr/Heg1/Igf1r/Insr/Iqgap1/Itga1/Itpkb/Kitl/Kras/Ldb2/Lrp6/Mef2c/Nf1/Niban1/Nrp1/P2rx7/Pard3/Pdgfd/Pecam1/Plek/Prkch/Ptprb/Ptprj/Rasa1/Snx9/Stat3/Tnfrsf11a/Ubash3b/Xdh,49
GO:0051174,regulation of phosphorus metabolic process,49/239,245/2024,5.188280448652695e-5,0.0072208656126542805,0.006274124901683414,App/Atxn1/Bmpr2/C5ar1/Capn2/Cav1/Cblb/Ccdc88a/Ccny/Cd36/Cd44/Cd74/Dlc1/Egfr/Errfi1/Fabp4/Fbxw7/Flt1/Fnip2/Fyn/Ghr/Heg1/Igf1r/Insr/Iqgap1/Itga1/Itpkb/Kitl/Kras/Ldb2/Lrp6/Mef2c/Nf1/Niban1/Nrp1/P2rx7/Pard3/Pdgfd/Pecam1/Plek/Prkch/Ptprb/Ptprj/Rasa1/Snx9/Stat3/Tnfrsf11a/Ubash3b/Xdh,49
GO:0014009,glial cell proliferation,9/239,18/2024,7.173116409831074e-5,0.007689935537163085,0.006681694222573968,Atxn1/Egfr/Flt1/Kras/Nf1/Nfia/Nfib/Prkch/Vim,9
GO:0009888,tissue development,62/239,338/2024,7.18954564880245e-5,0.007689935537163085,0.006681694222573968,Adamts9/Arhgap24/Arid1a/Arid5b/B4galt1/Bmpr2/Cav1/Cd44/Cdk6/Chd7/Clic4/Col4a1/Creb5/Ctsb/Dlc1/Ebf2/Ece1/Egfr/Epas1/Errfi1/Flt1/Hdac9/Heg1/Homer1/Igf1r/Insr/Kitl/Klf7/Kras/Lama2/Lamc1/Ldb2/Lrp6/Luzp1/Mef2c/Mgp/Myo1e/Nf1/Nfia/Nfib/Nrp1/Nrp2/P2rx7/Pard3/Pbx1/Pdgfd/Pecam1/Plcb1/Plxna4/Prkch/Rad51b/Rasal2/Sptlc2/Srgn/Timp3/Vcam1/Vcl/Vim/Xdh/Zbtb16/Zeb1/Zfpm2,62
GO:0048880,sensory system development,19/239,64/2024,7.452015453489497e-5,0.007689935537163085,0.006681694222573968,Arid1a/Bmpr2/Chd7/Clic4/Col4a1/Egfr/Flt1/Lrp6/Mitf/Nf1/Nfia/Nfib/Nrp1/Pbx1/Ptprm/Rhoj/Stat3/Vim/Zeb1,19
GO:0150063,visual system development,19/239,64/2024,7.452015453489497e-5,0.007689935537163085,0.006681694222573968,Arid1a/Bmpr2/Chd7/Clic4/Col4a1/Egfr/Flt1/Lrp6/Mitf/Nf1/Nfia/Nfib/Nrp1/Pbx1/Ptprm/Rhoj/Stat3/Vim/Zeb1,19
GO:0048513,animal organ development,80/239,470/2024,7.651016127455049e-5,0.007689935537163085,0.006681694222573968,Adamts9/Adgrg6/Akt3/Ank2/App/Arid1a/Arid5b/Atxn1/Bicc1/Bmpr2/C5ar1/Cav1/Cd44/Cdk6/Cert1/Chd7/Clic4/Col4a1/Creb5/Ctsb/Dlc1/Ebf2/Ece1/Egfr/Epas1/Errfi1/Fbxw7/Flt1/Fyn/Hdac9/Heg1/Homer1/Igf1r/Igfbp7/Insr/Itpr1/Kitl/Klf7/Kras/Lama2/Lamc1/Ldb2/Lrp1/Lrp6/Luzp1/Mef2c/Mgp/Mitf/Myo1e/Nf1/Nfia/Nfib/Nrip1/Nrp1/Nrp2/P2rx7/Pbx1/Pdgfd/Plcb1/Plxna4/Prkch/Prkg1/Ptprj/Ptprm/Rasal2/Rhoj/Rora/Selenop/Sptlc2/Srgn/Stat3/Timp3/Tnfrsf11a/Vcam1/Vim/Wwox/Xdh/Zbtb16/Zeb1/Zfpm2,80
GO:0060429,epithelium development,42/239,202/2024,7.745650548830507e-5,0.007689935537163085,0.006681694222573968,Arhgap24/Arid1a/B4galt1/Bmpr2/Cav1/Cd44/Cdk6/Chd7/Clic4/Col4a1/Dlc1/Ece1/Egfr/Epas1/Errfi1/Flt1/Heg1/Igf1r/Klf7/Kras/Lamc1/Ldb2/Lrp6/Luzp1/Mef2c/Mgp/Myo1e/Nf1/Nfib/Nrp1/Pard3/Pbx1/Pecam1/Plcb1/Plxna4/Prkch/Rad51b/Vcam1/Vcl/Vim/Xdh/Zeb1,42
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,18/239,59/2024,7.800441795938887e-5,0.007689935537163085,0.006681694222573968,App/Cav1/Cblb/Cd36/Cd44/Cd74/Egfr/Errfi1/Fbxw7/Fyn/Ghr/Iqgap1/Kitl/Nrp1/Pdgfd/Pecam1/Ptprj/Rasa1,18
GO:0007411,axon guidance,14/239,40/2024,9.623092342699575e-5,0.008455639268641471,0.007347005157119186,Ablim1/Apbb2/App/Bmpr2/Ece1/Klf7/Lama2/Lrp1/Mef2c/Nfib/Nrp1/Nrp2/Plxna4/Ptprm,14
GO:0097485,neuron projection guidance,14/239,40/2024,9.623092342699575e-5,0.008455639268641471,0.007347005157119186,Ablim1/Apbb2/App/Bmpr2/Ece1/Klf7/Lama2/Lrp1/Mef2c/Nfib/Nrp1/Nrp2/Plxna4/Ptprm,14
GO:0048646,anatomical structure formation involved in morphogenesis,44/239,217/2024,9.64929248746068e-5,0.008455639268641471,0.007347005157119186,Adamts9/Adgrg6/Agfg1/Akt3/Arhgap24/Arid1a/B4galt1/Bmpr2/C5ar1/Capn2/Cav1/Cd36/Cd44/Cdh13/Cemip2/Clic4/Col4a1/Col4a2/Dcn/Dlc1/Elk3/Epas1/Fbxw7/Flt1/Hdac9/Lrp6/Luzp1/Mef2c/Nf1/Nfib/Nrp1/Nrp2/Pecam1/Ptprb/Ptprm/Rhoj/Rora/Sh3pxd2a/Slc39a12/Sptbn1/Stat3/Tanc1/Thsd7a/Zfpm2,44
GO:0050673,epithelial cell proliferation,23/239,88/2024,1.183641986944026e-4,0.009311593223485199,0.008090733445507226,Adk/Akt3/B4galt1/Bmpr2/C5ar1/Cav1/Cdh13/Cdk6/Dach1/Egfr/Errfi1/Flt1/Itpr1/Lrp6/Mcc/Mef2c/Nf1/Nfib/Ptprk/Ptprm/Stat3/Xdh/Zeb1,23
GO:0050680,negative regulation of epithelial cell proliferation,13/239,36/2024,1.1925936953892572e-4,0.009311593223485199,0.008090733445507226,B4galt1/Cav1/Cdk6/Flt1/Lrp6/Mcc/Mef2c/Nf1/Nfib/Ptprk/Ptprm/Xdh/Zeb1,13
GO:0042325,regulation of phosphorylation,44/239,219/2024,1.2163141954537544e-4,0.009311593223485199,0.008090733445507226,App/Atxn1/Bmpr2/C5ar1/Cav1/Cblb/Ccdc88a/Ccny/Cd36/Cd44/Cd74/Egfr/Errfi1/Fabp4/Fbxw7/Flt1/Fnip2/Fyn/Ghr/Heg1/Igf1r/Insr/Iqgap1/Itpkb/Kitl/Kras/Ldb2/Lrp6/Mef2c/Nf1/Niban1/Nrp1/P2rx7/Pard3/Pdgfd/Pecam1/Prkch/Ptprb/Ptprj/Rasa1/Snx9/Tnfrsf11a/Ubash3b/Xdh,44
GO:0048870,cell motility,64/239,358/2024,1.2200312338463277e-4,0.009311593223485199,0.008090733445507226,Adamts9/Akt3/Apbb2/App/Arhgap24/Arid5b/B4galt1/Bmpr2/C5ar1/Cav1/Ccdc88a/Ccl6/Cd44/Cd74/Cdh13/Cep128/Cep85l/Clic4/Dach1/Dcn/Dlc1/Dpysl3/Egfr/Eps8/Errfi1/Fbxw7/Flt1/Fyn/Hdac9/Igf1r/Insr/Iqgap1/Itga1/Kitl/Lama2/Lamc1/Ldb2/Lrp1/Lrp6/Lyve1/Mcc/Mef2c/Mitf/Myo10/Nf1/Nrp1/Nrp2/Pard3/Pde4b/Pdgfd/Pecam1/Plcb1/Plxna4/Prkg1/Ptprb/Ptprg/Ptprj/Ptprk/Ptprm/Rhoj/Stat3/Vcam1/Vcl/Vim,64
GO:0016477,cell migration,62/239,345/2024,1.3796722317400083e-4,0.009613925817414192,0.008353426667887137,Adamts9/Akt3/Apbb2/App/Arhgap24/Arid5b/B4galt1/Bmpr2/C5ar1/Cav1/Ccdc88a/Ccl6/Cd44/Cd74/Cdh13/Cep85l/Clic4/Dach1/Dcn/Dlc1/Dpysl3/Egfr/Eps8/Errfi1/Fbxw7/Flt1/Fyn/Hdac9/Igf1r/Insr/Iqgap1/Itga1/Kitl/Lama2/Lamc1/Ldb2/Lrp1/Lrp6/Lyve1/Mcc/Mef2c/Mitf/Nf1/Nrp1/Nrp2/Pard3/Pde4b/Pdgfd/Pecam1/Plcb1/Plxna4/Prkg1/Ptprb/Ptprg/Ptprj/Ptprk/Ptprm/Rhoj/Stat3/Vcam1/Vcl/Vim,62
GO:0045124,regulation of bone resorption,7/239,12/2024,1.3815447074897824e-4,0.009613925817414192,0.008353426667887137,Cd38/Egfr/Lrp6/Nf1/P2rx7/Tnfrsf11a/Ubash3b,7
GO:0046850,regulation of bone remodeling,7/239,12/2024,1.3815447074897824e-4,0.009613925817414192,0.008353426667887137,Cd38/Egfr/Lrp6/Nf1/P2rx7/Tnfrsf11a/Ubash3b,7
GO:0001932,regulation of protein phosphorylation,41/239,201/2024,1.5153730408079723e-4,0.010243921755861892,0.008900822702851037,App/Bmpr2/C5ar1/Cav1/Cblb/Ccdc88a/Ccny/Cd36/Cd44/Cd74/Egfr/Errfi1/Fabp4/Fbxw7/Flt1/Fnip2/Fyn/Ghr/Heg1/Insr/Iqgap1/Itpkb/Kitl/Kras/Lrp6/Mef2c/Nf1/Niban1/Nrp1/P2rx7/Pard3/Pdgfd/Pecam1/Prkch/Ptprb/Ptprj/Rasa1/Snx9/Tnfrsf11a/Ubash3b/Xdh,41
GO:1902074,response to salt,18/239,62/2024,1.599248655406955e-4,0.01040075415416921,0.009037092522619776,App/Cav1/Cd36/Clic4/Cpne8/Egfr/Fabp4/Fyn/Homer1/Igf1r/Iqgap1/Itpkb/Itpr1/Mef2c/Nfat5/P2rx7/Plcb1/Sdk1,18
GO:0030336,negative regulation of cell migration,20/239,73/2024,1.6704507939916736e-4,0.01040075415416921,0.009037092522619776,Adamts9/Cav1/Cd74/Clic4/Dach1/Dcn/Dlc1/Dpysl3/Lrp1/Mcc/Mef2c/Mitf/Nf1/Plcb1/Prkg1/Ptprg/Ptprj/Ptprk/Ptprm/Stat3,20
GO:0050678,regulation of epithelial cell proliferation,20/239,73/2024,1.6704507939916736e-4,0.01040075415416921,0.009037092522619776,Akt3/B4galt1/C5ar1/Cav1/Cdh13/Cdk6/Egfr/Errfi1/Flt1/Itpr1/Lrp6/Mcc/Mef2c/Nf1/Nfib/Ptprk/Ptprm/Stat3/Xdh/Zeb1,20
GO:0040013,negative regulation of locomotion,21/239,79/2024,1.8303995579864807e-4,0.011104423985117982,0.009648502933191895,Adamts9/Cav1/Cd74/Clic4/Dach1/Dcn/Dlc1/Dpysl3/Lrp1/Mcc/Mef2c/Mitf/Nf1/Nrp1/Plcb1/Prkg1/Ptprg/Ptprj/Ptprk/Ptprm/Stat3,21
GO:0070372,regulation of ERK1 and ERK2 cascade,18/239,63/2024,2.0048641513681424e-4,0.011545595604294284,0.010031831745867657,App/C5ar1/Cav1/Ccl6/Cd36/Cd44/Cd74/Ece1/Egfr/Errfi1/Fbxw7/Havcr2/Lrp1/Nf1/Nrp1/Pdgfd/Timp3/Tnfrsf11a,18
GO:0043549,regulation of kinase activity,31/239,139/2024,2.017348803185405e-4,0.011545595604294284,0.010031831745867657,App/C5ar1/Cav1/Cblb/Ccdc88a/Ccny/Cd74/Egfr/Errfi1/Fabp4/Fbxw7/Flt1/Ghr/Heg1/Igf1r/Insr/Iqgap1/Kitl/Kras/Ldb2/Lrp6/Mef2c/Nf1/P2rx7/Pdgfd/Prkch/Ptprb/Ptprj/Snx9/Tnfrsf11a/Ubash3b,31
GO:2000146,negative regulation of cell motility,20/239,74/2024,2.0495140125966182e-4,0.011545595604294284,0.010031831745867657,Adamts9/Cav1/Cd74/Clic4/Dach1/Dcn/Dlc1/Dpysl3/Lrp1/Mcc/Mef2c/Mitf/Nf1/Plcb1/Prkg1/Ptprg/Ptprj/Ptprk/Ptprm/Stat3,20
GO:0007399,nervous system development,73/239,432/2024,2.40474042752981e-4,0.013231664771012862,0.011496837343857329,Ablim1/Adgrg6/Akt3/Apbb2/App/Arid1a/Asap1/Atxn1/Bmpr2/C5ar1/Cav1/Ccdc88a/Cd38/Cd44/Cdk6/Cep85l/Chd7/Col4a1/Ctsc/Dlc1/Dnm3/Dpysl3/Ece1/Egfr/Flt1/Fry/Fyn/Gas7/Hdac9/Hecw2/Igf1r/Iqgap1/Itga1/Itpr1/Klf7/Kras/Lama2/Lamc1/Ldb2/Lrp1/Lrp6/Luzp1/Mef2c/Nf1/Nfia/Nfib/Nrp1/Nrp2/Pard3/Pbx1/Plcb1/Plxna4/Prex2/Prkch/Prkg1/Ptprb/Ptprg/Ptprj/Ptprk/Ptprm/Rora/Sdk1/Selenop/Slc39a12/Spire1/Sptbn1/Stat3/Vcam1/Vcl/Vim/Zbtb16/Zeb1/Zfp521,73
GO:0007160,cell-matrix adhesion,17/239,59/2024,2.707575602206479e-4,0.014559372442773931,0.012650466868682427,Adamts9/Cd36/Cdh13/Cdk6/Dlc1/Iqgap1/Itga1/Lrp1/Nf1/Nrp1/Pecam1/Ptprj/Ptprk/Rasa1/Utrn/Vcam1/Vcl,17
GO:0003013,circulatory system process,22/239,87/2024,2.82509514899633e-4,0.014853722494500702,0.012906224154362182,Ank2/App/Arhgef12/Bmpr2/Cacna1d/Cav1/Cd36/Cd38/Chd7/Ece1/Egfr/Epas1/Fyn/Heg1/Itga1/Lrp1/Nr3c2/Pde3a/Pde4b/Prkg1/Ptprj/Ptprm,22
GO:0022008,neurogenesis,61/239,349/2024,3.672819681343007e-4,0.01889106818708164,0.016414226173141633,Ablim1/Adgrg6/Apbb2/App/Asap1/Atxn1/Bmpr2/C5ar1/Cav1/Ccdc88a/Cd38/Cd44/Cdk6/Cep85l/Chd7/Dnm3/Dpysl3/Ece1/Egfr/Flt1/Fry/Fyn/Gas7/Hecw2/Igf1r/Iqgap1/Itga1/Itpr1/Klf7/Kras/Lama2/Lamc1/Lrp1/Lrp6/Mef2c/Nf1/Nfia/Nfib/Nrp1/Nrp2/Pard3/Pbx1/Plxna4/Prex2/Prkch/Prkg1/Ptprb/Ptprg/Ptprj/Ptprk/Ptprm/Rora/Sdk1/Slc39a12/Spire1/Stat3/Vcam1/Vcl/Vim/Zeb1/Zfp521,61
GO:0043408,regulation of MAPK cascade,32/239,150/2024,3.792032486209442e-4,0.01908925289866285,0.0165864265298254,App/C5ar1/Cav1/Ccl6/Cd36/Cd44/Cd74/Ece1/Egfr/Errfi1/Fbxw7/Flt1/Ghr/Havcr2/Igf1r/Insr/Iqgap1/Itga1/Kitl/Kras/Lrp1/Mdfic/Mef2c/Nf1/Nrp1/P2rx7/Pdgfd/Plcb1/Ptprj/Timp3/Tnfrsf11a/Xdh,32
GO:0007423,sensory organ development,21/239,83/2024,3.873786651101736e-4,0.019094540034388974,0.01659102045965283,Arid1a/Bmpr2/Chd7/Clic4/Col4a1/Ece1/Egfr/Flt1/Igfbp7/Lrp6/Mitf/Nf1/Nfia/Nfib/Nrp1/Pbx1/Ptprm/Rhoj/Stat3/Vim/Zeb1,21
GO:0048771,tissue remodeling,14/239,45/2024,3.9970675126987015e-4,0.019300125989888017,0.016769651669818614,Bmpr2/Cav1/Cd38/Chd7/Egfr/Epas1/Lrp1/Lrp6/Mef2c/Mitf/Nf1/P2rx7/Tnfrsf11a/Ubash3b,14
GO:0065009,regulation of molecular function,74/239,447/2024,4.2776591396965255e-4,0.02024188304904396,0.01758793326279435,Ank2/App/Arhgap24/Arid5b/Asap1/C5ar1/Cacna1d/Cav1/Cblb/Ccdc88a/Ccl6/Ccny/Cd36/Cd44/Cd74/Ctsb/Dgkh/Dlc1/Dock9/Ebf2/Egfr/Epb41/Errfi1/Fabp4/Fbxw7/Flt1/Fyn/Ghr/Havcr2/Hdac9/Hecw2/Heg1/Homer1/Igf1r/Insr/Iqgap1/Itga1/Kitl/Kras/Ldb2/Lrp1/Lrp6/Lrrfip1/Lrrfip2/Mef2c/Nf1/Nfib/Nr3c2/P2rx7/Pbx1/Pde3a/Pde4b/Pdgfd/Pecam1/Pkp4/Plcb1/Plcl1/Plek/Plxna4/Prex2/Prkch/Prkg1/Ptprb/Ptprj/Ralgapa1/Rapgef5/Rasa1/Snx9/Stat3/Timp3/Tnfrsf11a/Ubash3b/Xdh/Zbtb7c,74
GO:0043410,positive regulation of MAPK cascade,26/239,114/2024,4.720550184919212e-4,0.021891774171697718,0.01902150418531194,App/C5ar1/Ccl6/Cd36/Cd44/Cd74/Egfr/Fbxw7/Flt1/Ghr/Havcr2/Igf1r/Insr/Iqgap1/Itga1/Kitl/Kras/Lrp1/Mef2c/Nrp1/P2rx7/Pdgfd/Plcb1/Ptprj/Tnfrsf11a/Xdh,26
GO:0060251,regulation of glial cell proliferation,7/239,14/2024,4.850805749064987e-4,0.021891774171697718,0.01902150418531194,Atxn1/Egfr/Flt1/Kras/Nf1/Prkch/Vim,7
GO:0043405,regulation of MAP kinase activity,15/239,51/2024,4.903905456889176e-4,0.021891774171697718,0.01902150418531194,App/Cav1/Egfr/Flt1/Ghr/Insr/Iqgap1/Kitl/Kras/Mef2c/Nf1/P2rx7/Pdgfd/Ptprj/Tnfrsf11a,15
GO:0045859,regulation of protein kinase activity,28/239,127/2024,5.146846249292495e-4,0.022550811529307487,0.01959413396660476,App/C5ar1/Cav1/Cblb/Ccdc88a/Ccny/Egfr/Errfi1/Fabp4/Fbxw7/Flt1/Ghr/Heg1/Insr/Iqgap1/Kitl/Kras/Lrp6/Mef2c/Nf1/P2rx7/Pdgfd/Prkch/Ptprb/Ptprj/Snx9/Tnfrsf11a/Ubash3b,28
GO:0070371,ERK1 and ERK2 cascade,18/239,68/2024,5.679854313983501e-4,0.02443370055797266,0.02123015401954025,App/C5ar1/Cav1/Ccl6/Cd36/Cd44/Cd74/Ece1/Egfr/Errfi1/Fbxw7/Havcr2/Lrp1/Nf1/Nrp1/Pdgfd/Timp3/Tnfrsf11a,18
GO:0000902,cell morphogenesis,44/239,234/2024,5.977280238869588e-4,0.02502917370359292,0.021747553607295002,Ablim1/Apbb2/App/Bmpr2/Cd44/Cdh13/Cert1/Clic4/Dlc1/Dnm3/Ece1/Egfr/Epb41/Eps8/Fry/Fyn/Gas7/Hecw2/Heg1/Igf1r/Iqgap1/Itga1/Itpr1/Klf7/Lama2/Lrp1/Lrp6/Mef2c/Myo10/Nfia/Nfib/Nrp1/Nrp2/P2rx7/Pakap/Pard3/Pecam1/Plxna4/Prex2/Prkg1/Ptprm/Rhoj/Vcl/Vim,44
GO:0003008,system process,45/239,241/2024,6.029851653021117e-4,0.02502917370359292,0.021747553607295002,Adk/Ank2/Apbb2/App/Arhgef12/Atxn1/Bmpr2/C5ar1/Cacna1d/Cav1/Cd36/Cd38/Cert1/Chd7/Ctsc/Ece1/Eea1/Egfr/Epas1/Epb41/Errfi1/Flt1/Fyn/Gls/Heg1/Homer1/Itga1/Itpr1/Kras/Lrp1/Mef2c/Myo1e/Nf1/Nfat5/Nr3c2/P2rx7/Pard3/Pde3a/Pde4b/Plcb1/Prkg1/Ptprj/Ptprm/Tanc1/Tpm3,45
