ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0048738,cardiac muscle tissue development,55/902,151/6335,0.36423841059602646,2.5581489258601193,7.895600094871762,4.9491015418512076e-12,1.7407339877656657e-9,1.3464397783237305e-9,Actc1/Adamts9/Adprhl1/Adra1a/Alpk2/Alpk3/Angpt1/Ankrd1/Bmpr1a/Camk2d/Csrp3/Cxadr/Dsg2/Dsp/Ednra/Fhl2/Fhod3/Gja1/Gsk3b/Heg1/Itgb1/Mef2a/Mef2c/Meis1/Mybpc3/Myh6/Myh7/Myl2/Myl3/Mylk3/Myo18b/Myocd/Neb/Nebl/Pdlim5/Pln/Ppara/Prickle1/Prox1/Rarb/Rbpj/Sgcg/Sik1/Slc8a1/Sox6/Tbx20/Tgfb2/Tnni3/Tnnt2/Tpm1/Ttn/Vegfa/Xirp1/Xirp2/Zfpm2,55
GO:0007507,heart development,96/902,344/6335,0.27906976744186046,1.9599855618006496,7.459620066724578,7.875557059866422e-12,2.5392108553852657e-9,1.9640533965965123e-9,Abcc9/Acacb/Actc1/Adam19/Adamts1/Adamts6/Adamts9/Adprhl1/Adra1a/Agtr1a/Alpk2/Alpk3/Angpt1/Ankrd1/Ankrd11/Bicc1/Bmpr1a/Cacna1c/Camk2d/Ccn1/Col5a1/Cpe/Csrp3/Cxadr/Dag1/Dhrs3/Dsg2/Dsp/Ednra/Eln/Ext1/Fhl2/Fhod3/Gab1/Gja1/Gsk3b/Gys1/Hand2os1/Hdac9/Heg1/Hopx/Insr/Itgb1/Kcnq1/Luzp1/Mb/Mef2a/Mef2c/Meis1/Mybpc3/Myh6/Myh7/Myl2/Myl3/Mylk3/Myo18b/Myocd/Neb/Nebl/Nedd4/Nppb/Nrp1/Pdlim1/Pdlim5/Pln/Plxna4/Popdc3/Ppara/Prickle1/Prox1/Rarb/Rbm24/Rbpj/Rps6ka2/Scn5a/Sgcg/Sik1/Slc8a1/Slit2/Slit3/Smyd1/Sox6/Tab2/Tbx20/Tead1/Tgfb2/Tmed2/Tmem65/Tnni3/Tnnt2/Tpm1/Ttn/Vegfa/Xirp1/Xirp2/Zfpm2,96
GO:0007517,muscle organ development,59/902,173/6335,0.34104046242774566,2.395223203414378,7.581032187653586,1.9570438632070188e-11,5.824463620575351e-9,4.5051625126296e-9,Abcc9/Actc1/Adarb1/Angpt1/Ankrd1/Arid5b/Atf3/Bcl2/Bdnf/Bmpr1a/Btg2/Chd2/Cryab/Csrp3/Dag1/Des/Dpf3/Dsp/Ednra/Eln/Fktn/Gja1/Gpcpd1/Hdac4/Hdac9/Heg1/Hspa8/Itgb1/Jph1/Mef2c/Mtss1/Mybpc3/Myh6/Myh7/Myl2/Myl3/Myocd/Myoz2/Popdc3/Prox1/Rbfox1/Rbm24/Rbpj/Rcan1/Ripor2/Rpl3l/Sfmbt1/Smyd1/Svil/Tbx20/Tcf7l2/Tgfb2/Tnni3/Tnnt2/Tpm1/Ttn/Unc45b/Xirp2/Zfpm2,59
GO:0009887,animal organ morphogenesis,110/902,422/6335,0.26066350710900477,1.8307132123453937,7.196574897983345,2.3678219837640455e-11,6.543645182273637e-9,5.061442029955777e-9,Abcc9/Actc1/Adamts1/Adamts9/Adarb1/Adprhl1/Agtpbp1/Agtr1a/Alpk2/Alpl/Angpt1/Ank/Ankrd1/Ankrd11/Arid5b/Ash1l/Bcl2/Bdnf/Bmpr1a/Btrc/Ccn1/Ccn2/Cdh2/Cebpb/Clic5/Col5a1/Cpe/Ctnnd1/Dag1/Dhrs3/Dsp/Ednra/Eln/Ext1/Fam20a/Fhl2/Flt1/Foxn3/Foxo1/Gja1/Gsk3b/Hand2os1/Hcn1/Heg1/Hs2st1/Igf1r/Igfbp5/Insr/Intu/Itpr1/Kcnq1/Kif26b/Lama2/Lims1/Mef2c/Meis1/Meis2/Mybpc3/Myh6/Myh7/Myl2/Myl3/Nedd4/Nfib/Nr4a3/Nrp1/Ntn1/Pafah1b1/Pbx1/Pbx3/Pex7/Por/Ppara/Ppargc1b/Ppp2r3a/Prickle1/Prox1/Rarb/Rbpj/Ripor2/Rp1/Schip1/Sik3/Slc4a7/Slc8a1/Slit2/Slit3/Sox6/Stat3/Tbx20/Tcf7l2/Tead1/Tet2/Tgfb2/Tgm2/Thrb/Tmed2/Tnni3/Tnnt2/Tpm1/Tshz1/Ttn/Ush1c/Vegfa/Wdpcp/Wnt5b/Xirp1/Xirp2/Zfp950/Zfpm2,110
GO:0030036,actin cytoskeleton organization,93/902,336/6335,0.2767857142857143,1.9439440133037693,7.244341083818609,2.8599175935777283e-11,7.376680779701487e-9,5.7057864691519176e-9,Abra/Actc1/Adprhl1/Ankrd23/Arhgap44/Atp2c1/Baiap2l1/Bcas3/Bcl2/Cap2/Casq2/Ccn2/Clasp1/Coro6/Csrp3/Cxadr/Daam1/Dstn/Elmo1/Eln/Enah/Epb41/Farp2/Fer/Fermt2/Fhod3/Flnc/Gja1/Hmcn1/Hsp90b1/Itgb1/Itgb5/Jmy/Kank1/Kank2/Lmod2/Lpin1/Luzp1/Mef2a/Mef2c/Mkln1/Mtss1/Mybpc3/Myh6/Myl2/Mylk3/Myo18b/Myo1e/Myom2/Myoz2/Naa20/Nck1/Neb/Nebl/Nedd9/Nrp1/Pafah1b1/Pak2/Pakap/Parvb/Pdlim1/Pdlim5/Pgm5/Phactr2/Pik3r1/Pip5k1a/Ppargc1b/Ppm1e/Ppp1r9a/Prkce/Prkd1/Prox1/Rap1gds1/Rhobtb1/Sema5a/Shroom3/Slit2/Spta1/Sptbn1/Ssh2/Stard13/Svil/Tesk2/Tgfb2/Tnik/Tnnt2/Tpm1/Ttn/Twf2/Ush1c/Xirp1/Xirp2/Zeb2,93
GO:0060047,heart contraction,49/902,132/6335,0.3712121212121212,2.607127259289122,7.602541302661674,3.3863119643119676e-11,8.188525618701876e-9,6.333740075354556e-9,Abcc9/Actc1/Adra1a/Ankrd11/Atp1a1/Atp1b1/Cacna1c/Cacnb2/Camk2d/Casq2/Ccn2/Csrp3/Cxadr/Dnm1l/Dsg2/Dsp/Ednra/Ext1/Gja1/Hdac4/Hopx/Kcnd3/Kcnip2/Kcnn2/Kcnq1/Mef2a/Mybpc3/Myh6/Myh7/Myh7b/Myl2/Myl3/Myl4/Nedd4l/Nppa/Pik3r1/Pln/Rps6ka2/Scn5a/Sgcg/Slc8a1/Snta1/Tgfb2/Thrb/Tmem65/Tnni3/Tnnt2/Tpm1/Ttn,49
GO:0003015,heart process,50/902,137/6335,0.36496350364963503,2.5632414585592436,7.536730879145922,4.368694905155327e-11,9.942635640027036e-9,7.690526077620184e-9,Abcc9/Actc1/Adra1a/Ankrd11/Atp1a1/Atp1b1/Cacna1c/Cacnb2/Camk2d/Casq2/Ccn2/Csrp3/Cxadr/Dnm1l/Dsg2/Dsp/Ednra/Ext1/Gja1/Hdac4/Hopx/Kcnd3/Kcnip2/Kcnn2/Kcnq1/Mef2a/Mybpc3/Myh6/Myh7/Myh7b/Myl2/Myl3/Myl4/Nedd4l/Nppa/Pik3r1/Pln/Rap1gds1/Rps6ka2/Scn5a/Sgcg/Slc8a1/Snta1/Tgfb2/Thrb/Tmem65/Tnni3/Tnnt2/Tpm1/Ttn,50
GO:0030334,regulation of cell migration,102/902,387/6335,0.26356589147286824,1.851097475033947,7.039985269851067,6.870426923278423e-11,1.4767600981202344e-8,1.142258698414068e-8,Abcc8/Abhd2/Ackr3/Adam17/Adamts1/Adamts9/Adarb1/Angpt1/Arid4b/Atp5f1a/Bcas3/Bcl2/Bmpr1a/Camk1d/Camk2d/Ccbe1/Ccn1/Cdh13/Clasp1/Cpeb1/Dach1/Dag1/Dnm1l/Dysf/Ednra/Epha4/Fbxw7/Fer/Fermt2/Flt1/Gab1/Gja1/Glul/Gsk3b/Hdac4/Hdac9/Hspb1/Idh2/Igf1r/Igfbp5/Insr/Irs1/Irs2/Itgb1/Kank1/Lama2/Ldb2/Ldlrad4/Lgr6/Lrch1/Mapre2/Mctp1/Mef2c/Mgat5/Mitf/Myocd/Nav3/Nck1/Nedd9/Nexn/Nfe2l2/Nr4a3/Nrp1/Ntn1/Nus1/Osbpl8/Pdgfd/Pdpk1/Pik3r1/Plcb1/Plpp3/Plxna2/Plxna4/Ppp2r3a/Prkce/Prkd1/Prox1/Ptprg/Ptprk/Rapgef4/Ripor2/Rras2/Sema5a/Sh3rf2/Slc8a1/Slit2/Slk/Spag9/Ssh2/Stard13/Stat3/Stat5b/Stk39/Tgfb2/Tlr4/Tpm1/Vegfa/Wdpcp/Wnt5b/Ythdf3/Zeb2/Zmynd8,102
GO:0048644,muscle organ morphogenesis,24/902,42/6335,0.5714285714285714,4.013303769401331,7.982908289171361,9.931620206971369e-11,2.0223915042511696e-8,1.56429896113128e-8,Actc1/Adarb1/Angpt1/Ankrd1/Arid5b/Bmpr1a/Dsp/Ednra/Heg1/Mybpc3/Myh6/Myh7/Myl2/Myl3/Prox1/Rbpj/Tbx20/Tgfb2/Tnni3/Tnnt2/Tpm1/Ttn/Xirp2/Zfpm2,24
GO:0044057,regulation of system process,76/902,259/6335,0.29343629343629346,2.0608857194223047,7.102840275636784,1.0701391654280318e-10,2.0701842155205273e-8,1.6012661301641552e-8,Abcc8/Abcc9/Acacb/Adra1a/Agtr1a/Atp1a1/Atp1b1/Cacna1c/Cacnb2/Camk2d/Casq2/Ccn2/Cmya5/Csrp3/Cux2/Cxadr/Dag1/Dsg2/Dsp/Ednra/Epb41/Fbxo32/Flt1/Foxo1/Gja1/Gsk3b/Hdac4/Hopx/Igfbp5/Itga9/Itgb1/Kcnd3/Kcnip2/Kcnn2/Kcnq1/Lpin1/Mef2a/Mef2c/Mybpc3/Myh6/Myh7/Myh7b/Myl2/Myl3/Myl4/Myocd/Nppa/Nppb/Npr3/Nr4a3/Pbx3/Per2/Pik3r1/Pirt/Pln/Ppara/Prkd1/Qki/Rapgef4/Runx1/Scn5a/Slc25a12/Slc8a1/Snta1/Stk39/Tead1/Tgfb2/Thrb/Tmem108/Tmem65/Tnni3/Tnnt2/Tpm1/Trim63/Ttn/Zmynd8,76
GO:0060415,muscle tissue morphogenesis,23/902,40/6335,0.575,4.038386917960088,7.854122157861691,2.0693882635996503e-10,3.8126015199366894e-8,2.949007936548274e-8,Actc1/Adarb1/Angpt1/Ankrd1/Bmpr1a/Dsp/Ednra/Heg1/Mybpc3/Myh6/Myh7/Myl2/Myl3/Prox1/Rbpj/Tbx20/Tgfb2/Tnni3/Tnnt2/Tpm1/Ttn/Xirp2/Zfpm2,23
GO:0040011,locomotion,113/902,457/6335,0.24726477024070023,1.7366101102825233,6.660447821816202,4.242017584259174e-10,7.240328638337893e-8,5.600319494713616e-8,Abcc8/Abhd2/Ackr3/Adam17/Adamts1/Adamts9/Adarb1/Agtr1a/Angpt1/Arid4b/Arrdc3/Atp5f1a/Bcas3/Bcl2/Bmpr1a/Camk1d/Camk2d/Ccbe1/Ccn1/Cdh13/Clasp1/Cpeb1/Cxadr/Dach1/Dag1/Dnm1l/Dysf/Ednra/Epha4/Fbxw7/Fer/Fermt2/Flt1/Gab1/Gja1/Glul/Gsk3b/Hdac4/Hdac9/Hspb1/Idh2/Igf1r/Igfbp5/Insr/Irs1/Irs2/Itga1/Itga9/Itgb1/Kank1/Lama2/Ldb2/Ldlrad4/Lgr6/Lrch1/Mapre2/Mctp1/Mef2c/Mgat5/Mitf/Mycbp2/Myocd/Nav3/Nck1/Nedd9/Nexn/Nfe2l2/Nr4a3/Nrp1/Ntn1/Nus1/Osbpl8/Pdgfd/Pdpk1/Pik3r1/Pip5k1a/Plcb1/Plpp3/Plxna2/Plxna4/Ppp2r3a/Prkce/Prkd1/Prox1/Ptprg/Ptprk/Rapgef4/Rcan1/Rcan2/Ripor2/Rras2/Sema5a/Sh3rf2/Slc8a1/Slit2/Slit3/Slk/Spag9/Ssh2/Stard13/Stat3/Stat5b/Stk39/Tgfb2/Tlr4/Tpm1/Ttn/Vegfa/Wdpcp/Wnt5b/Ythdf3/Zeb2/Zmynd8,113
GO:0055008,cardiac muscle tissue morphogenesis,22/902,38/6335,0.5789473684210527,4.066110397946085,7.723874086824219,4.304149875465793e-10,7.240328638337893e-8,5.600319494713616e-8,Actc1/Angpt1/Ankrd1/Bmpr1a/Dsp/Ednra/Heg1/Mybpc3/Myh6/Myh7/Myl2/Myl3/Prox1/Rbpj/Tbx20/Tgfb2/Tnni3/Tnnt2/Tpm1/Ttn/Xirp2/Zfpm2,22
GO:2000145,regulation of cell motility,102/902,403/6335,0.2531017369727047,1.7776047713105148,6.572541157894383,8.396793169654808e-10,1.3194671384679753e-7,1.0205942171006935e-7,Abcc8/Abhd2/Ackr3/Adam17/Adamts1/Adamts9/Adarb1/Angpt1/Arid4b/Atp5f1a/Bcas3/Bcl2/Bmpr1a/Camk1d/Camk2d/Ccbe1/Ccn1/Cdh13/Clasp1/Cpeb1/Dach1/Dag1/Dnm1l/Dysf/Ednra/Epha4/Fbxw7/Fer/Fermt2/Flt1/Gab1/Gja1/Glul/Gsk3b/Hdac4/Hdac9/Hspb1/Idh2/Igf1r/Igfbp5/Insr/Irs1/Irs2/Itgb1/Kank1/Lama2/Ldb2/Ldlrad4/Lgr6/Lrch1/Mapre2/Mctp1/Mef2c/Mgat5/Mitf/Myocd/Nav3/Nck1/Nedd9/Nexn/Nfe2l2/Nr4a3/Nrp1/Ntn1/Nus1/Osbpl8/Pdgfd/Pdpk1/Pik3r1/Plcb1/Plpp3/Plxna2/Plxna4/Ppp2r3a/Prkce/Prkd1/Prox1/Ptprg/Ptprk/Rapgef4/Ripor2/Rras2/Sema5a/Sh3rf2/Slc8a1/Slit2/Slk/Spag9/Ssh2/Stard13/Stat3/Stat5b/Stk39/Tgfb2/Tlr4/Tpm1/Vegfa/Wdpcp/Wnt5b/Ythdf3/Zeb2/Zmynd8,102
GO:0030239,myofibril assembly,26/902,52/6335,0.5,3.511640798226164,7.409657207477338,8.525892598009662e-10,1.3194671384679753e-7,1.0205942171006935e-7,Actc1/Adprhl1/Ankrd23/Casq2/Csrp3/Fhod3/Flnc/Itgb1/Lmod2/Mef2a/Mef2c/Mybpc3/Myh6/Myl2/Mylk3/Myom2/Myoz2/Neb/Nebl/Pgm5/Prkd1/Prox1/Tnnt2/Tpm1/Ttn/Xirp1,26
GO:0033993,response to lipid,89/902,337/6335,0.26409495548961426,1.8548132406061044,6.570605699039596,1.1363255887208369e-9,1.6909398856772762e-7,1.3079245541430526e-7,Abca1/Abcb4/Abhd2/Acsl1/Adam17/Adcy5/Adcy8/Agl/Agtr1a/Alpl/Ankrd1/Atp1a1/Atp5f1a/Bckdhb/Bcl2/Bdnf/Btg2/Cdk19/Cebpb/Ces1d/Cryab/Dag1/Dnm1l/Dnmt3a/Dsg2/Ednra/Esrrb/Fbxo32/Fer/Foxo1/Ghr/Gja1/Got1/Gramd1b/Gsk3b/Hadhb/Hspa8/Irs1/Kank2/Kdm3a/Lbh/Lpl/Malt1/Map7/Mapkapk2/Mapkapk3/Mef2c/Mrc1/Nedd4/Noct/Nr2c2/Nr3c2/Pdia3/Pid1/Pik3r1/Plcb1/Pln/Por/Ppara/Ppargc1b/Ppm1e/Prkaa2/Prkce/Prkd1/Ptgds/Ptges3/Rora/Runx1/Sgms1/Slit3/Smyd3/Socs2/Srr/Stat3/Stat5b/Stk39/Strn3/Suz12/Tab2/Tead1/Tfrc/Tgfb2/Tlr4/Trim24/Trim63/Twf2/Uba5/Ubr5/Ufl1,89
GO:0040012,regulation of locomotion,104/902,416/6335,0.25,1.755820399113082,6.497758262692436,1.19127764409343e-9,1.7070567425916596e-7,1.320390776669638e-7,Abcc8/Abhd2/Ackr3/Adam17/Adamts1/Adamts9/Adarb1/Angpt1/Arid4b/Arrdc3/Atp5f1a/Bcas3/Bcl2/Bmpr1a/Camk1d/Camk2d/Ccbe1/Ccn1/Cdh13/Clasp1/Cpeb1/Dach1/Dag1/Dnm1l/Dysf/Ednra/Epha4/Fbxw7/Fer/Fermt2/Flt1/Gab1/Gja1/Glul/Gsk3b/Hdac4/Hdac9/Hspb1/Idh2/Igf1r/Igfbp5/Insr/Irs1/Irs2/Itgb1/Kank1/Lama2/Ldb2/Ldlrad4/Lgr6/Lrch1/Mapre2/Mctp1/Mef2c/Mgat5/Mitf/Mycbp2/Myocd/Nav3/Nck1/Nedd9/Nexn/Nfe2l2/Nr4a3/Nrp1/Ntn1/Nus1/Osbpl8/Pdgfd/Pdpk1/Pik3r1/Plcb1/Plpp3/Plxna2/Plxna4/Ppp2r3a/Prkce/Prkd1/Prox1/Ptprg/Ptprk/Rapgef4/Ripor2/Rras2/Sema5a/Sh3rf2/Slc8a1/Slit2/Slk/Spag9/Ssh2/Stard13/Stat3/Stat5b/Stk39/Tgfb2/Tlr4/Tpm1/Vegfa/Wdpcp/Wnt5b/Ythdf3/Zeb2/Zmynd8,104
