celltype,condition,group_id,gene,HDR,log2FC,pval,padj,AR,N
Pericytes,F1_Aged,Pericytes__F1_Aged,Memo1,-11.012007873688185,-0.0972972013549152,9.72729588188181e-12,8.952853478978151e-10,0.519230769230769,65
Pericytes,F1_Aged,Pericytes__F1_Aged,Cep350,-10.899569679574235,-0.249359468936717,1.26017343547969e-11,1.1168870485566302e-9,0.448504273504274,78
Pericytes,F1_Aged,Pericytes__F1_Aged,Gsap,-10.861357732518172,-1.84799690655495,1.3760755153716e-11,1.16114468650365e-9,0.185714285714286,35
Pericytes,F1_Aged,Pericytes__F1_Aged,Cep85,-10.851658361565875,-0.061400544664143,1.40715402877584e-11,1.16114468650365e-9,0.466120218579235,61
Pericytes,F1_Aged,Pericytes__F1_Aged,Pex13,-10.82649837775007,-0.584962500721156,1.49108232518427e-11,1.1893866680553201e-9,0.418439716312057,47
Pericytes,F1_Aged,Pericytes__F1_Aged,Ywhae,10.68580386092532,0.673771767679012,2.0615607593711298e-11,1.5913919023145502e-9,0.592083333333333,80
Pericytes,F1_Aged,Pericytes__F1_Aged,Lgals4,-10.62626047783366,-0.310340120612151,2.3645011096628098e-11,1.7682034860697202e-9,0.463414634146341,41
Pericytes,F1_Aged,Pericytes__F1_Aged,Atf2,-10.430127107092312,-0.415037499278844,3.71426505973687e-11,2.6934049357425203e-9,0.43695652173913,69
Pericytes,F1_Aged,Pericytes__F1_Aged,Slc25a46,-10.410832501758696,-0.134301091711591,3.8830009628967195e-11,2.7329474424152503e-9,0.461748633879781,61
Pericytes,F1_Aged,Pericytes__F1_Aged,Zzz3,10.337616117322078,0.121306296222134,4.5960408774984396e-11,3.0905146278810603e-9,0.496061140505585,81
Pericytes,F1_Aged,Pericytes__F1_Aged,Rgl1,-10.332609394330863,-0.39231742277876003,4.6493324949318094e-11,3.0905146278810603e-9,0.396907216494845,97
Pericytes,F1_Aged,Pericytes__F1_Aged,Prpf40a,-10.314203443516703,-0.241008099503795,4.85061221939035e-11,3.1371662272975904e-9,0.456060606060606,66
Pericytes,F1_Aged,Pericytes__F1_Aged,Mark3,-10.300546212603955,-0.204819791888498,5.0055728616843e-11,3.1521936468448804e-9,0.465116279069767,86
Pericytes,F1_Aged,Pericytes__F1_Aged,Rab8b,-10.274749606567065,-0.263034405833793,5.31190615071108e-11,3.2414847736813e-9,0.468390804597701,58
Pericytes,F1_Aged,Pericytes__F1_Aged,Nsd3,-10.266138721365593,-0.101283335837182,5.41827793344137e-11,3.2414847736813e-9,0.484166666666667,80
