gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Myh7b,0.5525,0.263551884015789,0.6152,0.0234844349336771
Myo6,0.3913,0.132260786081545,0.3713,0.00473788913896334
Myot,0.6424,0.251844139594475,0.7476,0.00307440985341728
Myoz2,0.4205,0.140745865144569,0.3837,0.00230658695466171
Nav2,0.5553,0.172165621866974,0.636,0.0178708379789228
Nck1,0.5178,0.809499464415037,0.2994,0.0386736683503103
Nek9,0.4931,1,0.3639,0.0559725463050474
Nrap,0.5087,0.854203341924318,0.5869,0.0294995702465178
Nrp1,0.448,0.23721037013436,0.4132,0.074244698382069
Pard3,0.4703,1,0.583,0.00551089479676781
Pcca,0.5691,0.587486890708389,0.6393,0.087813492242448
Pde10a,0.4331,0.586080008833311,0.3495,0.0724806116952121
Pdzd2,0.5436,0.355123142514824,0.5688,0.0199059691345528
Picalm,0.585,0.375971143815744,0.7213,5.48845269158338e-6
Pkia,0.4483,0.561321553536248,0.3099,0.0250183537004541
Plekha6,0.5729,0.939398918849314,0.6506,0.0983514260492006
Plpp1,0.5476,0.626305588051638,0.7275,0.0493010443018035
Ppard,0.4614,1,0.3097,0.0158455241440833
Ppip5k1,0.5659,0.650587630400578,0.6423,0.0724806116952121
Ppp1r3a,0.614,0.281097087433312,0.6624,0.0154381783830148
Prdm16,0.485,1,0.3198,0.0587820541460298
Prdm5,0.5047,0.957824070672676,0.7714,4.73523111237213e-5
Ptprg,0.5604,0.157637987131259,0.5804,0.0503253450498523
Ptprm,0.4719,1,0.4397,0.0844633610837584
Rapgef4,0.3245,0.403217211820745,0.2829,0.07420580571354
Rbfox1,0.4239,0.2464358075102,0.3844,0.00796830303297992
Rfx7,0.4372,1,0.3503,0.0828425200246213
Rgl1,0.4274,1,0.3157,0.0278437383972101
Ripor2,0.5652,0.842701412121539,0.6646,0.0848399460521023
Rnf150,0.6401,0.146418557992896,0.708,0.00567463561871781
Scp2,0.5695,0.474671767218175,0.7257,0.0375410088227238
Sec24b,0.416,0.477048277919041,0.6502,0.0572060454366157
Senp6,0.508,0.834779455303531,0.6042,0.0111781848126487
Sgip1,0.5675,0.221201961608862,0.6872,0.0137149793571117
Shroom3,0.4855,1,0.5909,0.0957264863763392
Slc10a7,0.5298,0.506694808416708,0.6158,0.0957264863763392
Slc20a2,0.535,1,0.6136,0.0983514260492006
Slc25a13,0.3983,0.140745865144569,0.3724,0.0034949749141188
Slc35e2,0.5297,1,0.7648,2.0328328300191e-4
Slk,0.5083,0.791359323324938,0.612,0.0113112448075557
Smyd3,0.5096,0.855937396554079,0.3731,5.2094758813597e-4
Snta1,0.57,0.488589181494079,0.6088,0.0443160609074874
Sntb1,0.4096,1,0.2796,3.7907837488489e-4
St3gal6,0.3729,0.442016989017258,0.3187,0.00533576375308674
St7l,0.4031,0.140745865144569,0.3243,0.00315095801325907
Stim2,0.4644,0.512577857999571,0.3243,0.0234844349336771
Strip2,0.6457,0.267480136866419,0.7093,0.0291989977512304
Sucla2,0.4086,1,0.3625,0.0836248525497596
Susd6,0.5076,0.938332107973212,0.5961,0.0674254271665391
Syk,0.4541,1,0.2671,0.0724806116952121
Tbc1d23,0.4824,1,0.6545,0.0724806116952121
Tcf25,0.4877,1,0.3506,0.083059775336473
Tlr4,0.3384,0.13524372778395,0.2898,2.85283291076772e-5
Tnnc1,0.5804,0.506694808416708,0.6996,0.00533576375308674
Trak1,0.4773,0.847553610744737,0.6389,0.00776131921128325
Trim24,0.3006,0.248983249849881,0.1921,3.66943917671767e-6
Txnl1,0.6178,0.264861056719029,0.6964,0.0460567069256336
Ube2r2,0.5207,1,0.3454,0.087813492242448
Vcp,0.6395,0.125586828041873,0.6776,0.0919817470055686
Vldlr,0.5869,0.16886359486263,0.6913,0.087813492242448
Ylpm1,0.5205,0.549409217718811,0.3571,0.0919817470055686
Zbtb7c,0.4188,0.945149424812129,0.3586,0.0234844349336771
Zmym2,0.5365,0.643976105920849,0.6558,0.00697008816275344
