ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0035239,tube morphogenesis,54/294,313/3315,0.17252396166134185,1.9452956901610485,5.481621658968179,4.5183089697021103e-7,1.1279342209819996e-4,9.667884072970257e-5,Adamts12/Adamts9/Adgrf5/Akt3/Apoe/Aqp1/B4galt1/Ccl2/Cd36/Cdh13/Clic4/Col4a1/Col4a2/Col8a1/Dlc1/Emcn/Flt1/Fmn1/Fyn/Hdac9/Itga5/Mgp/Nf1/Nfib/Nrp1/Nrxn1/Pbx1/Pdgfra/Pecam1/Prkca/Ptprb/Ptprm/Rhoj/Rock2/Rora/Rtn4/Runx1/Ryr2/Sash1/Serpine1/Slit2/Smad3/Smad7/Spred1/Stat3/Sulf1/Tbx20/Tcf4/Thsd7a/Vav3/Wnk1/Xdh/Zeb2/Zfpm2,54
GO:0045765,regulation of angiogenesis,24/294,91/3315,0.26373626373626374,2.9737609329446064,5.955144210131184,5.552895838632e-7,1.270687664406956e-4,1.0891469381737853e-4,Adamts9/Akt3/Aqp1/Ccl2/Cd36/Col4a2/Flt1/Fyn/Itga5/Nf1/Nrp1/Prkca/Ptprm/Rhoj/Rock2/Rtn4/Runx1/Sash1/Serpine1/Spred1/Stat3/Sulf1/Tcf4/Wnk1,24
GO:0001568,blood vessel development,48/294,269/3315,0.17843866171003717,2.0119869509141948,5.400831868733275,7.970427947421326e-7,1.683599626432228e-4,1.4430669546910193e-4,Adamts9/Adgrf5/Akt3/Ankrd17/Apoe/Aqp1/B4galt1/Ccl2/Cd36/Cdh13/Clic4/Col4a1/Col4a2/Col8a1/Egr1/Emcn/Flt1/Fyn/Hdac9/Itga5/Nf1/Nrp1/Nrxn1/Pdgfd/Pdgfra/Pecam1/Prkca/Ptprb/Ptprm/Rhoj/Rock2/Rora/Rtn4/Runx1/Sash1/Serpine1/Slit2/Smad7/Spred1/Stat3/Sulf1/Tbx20/Tcf4/Thsd7a/Vav3/Wnk1/Xdh/Zfpm2,48
GO:1901342,regulation of vasculature development,24/294,94/3315,0.2553191489361702,2.878853669127225,5.764160648985683,1.0609852727252184e-6,2.0810468277881783e-4,1.7837316314387884e-4,Adamts9/Akt3/Aqp1/Ccl2/Cd36/Col4a2/Flt1/Fyn/Itga5/Nf1/Nrp1/Prkca/Ptprm/Rhoj/Rock2/Rtn4/Runx1/Sash1/Serpine1/Spred1/Stat3/Sulf1/Tcf4/Wnk1,24
GO:0001944,vasculature development,48/294,281/3315,0.1708185053380783,1.9260657999854747,5.061296410644536,2.990960378986226e-6,5.475451467130785e-4,4.693184145553125e-4,Adamts9/Adgrf5/Akt3/Ankrd17/Apoe/Aqp1/B4galt1/Ccl2/Cd36/Cdh13/Clic4/Col4a1/Col4a2/Col8a1/Egr1/Emcn/Flt1/Fyn/Hdac9/Itga5/Nf1/Nrp1/Nrxn1/Pdgfd/Pdgfra/Pecam1/Prkca/Ptprb/Ptprm/Rhoj/Rock2/Rora/Rtn4/Runx1/Sash1/Serpine1/Slit2/Smad7/Spred1/Stat3/Sulf1/Tbx20/Tcf4/Thsd7a/Vav3/Wnk1/Xdh/Zfpm2,48
GO:0048589,developmental growth,44/294,255/3315,0.17254901960784313,1.945578231292517,4.902091316881517,6.2769292411991185e-6,0.0010772779810207986,9.233693278500809e-4,Adarb1/Akap13/Ankrd11/Apoe/Bnc2/Cacna1c/Cd9/Clasp2/Clic4/Cpq/Ddr2/Fmn1/Ghr/Igf1r/Impact/Jarid2/Lncpint/Meg3/Mycbp2/Nrp1/Pdgfra/Pdlim5/Pi16/Plcb1/Postn/Prkg1/Ptx3/Rad51b/Rasal2/Rtn4/Serpine1/Sik3/Slit2/Slit3/Smad3/Smad7/Spag9/Stat3/Tbx20/Tmem108/Ttn/Vcl/Zeb2/Zfpm2,44
GO:0016525,negative regulation of angiogenesis,13/294,37/3315,0.35135135135135137,3.9616657473800334,5.650761592363582,8.153542351290719e-6,0.0011503469600889795,9.85999081059132e-4,Adamts9/Ccl2/Cd36/Col4a2/Flt1/Fyn/Nf1/Ptprm/Rock2/Serpine1/Spred1/Sulf1/Tcf4,13
GO:1901343,negative regulation of vasculature development,13/294,37/3315,0.35135135135135137,3.9616657473800334,5.650761592363582,8.153542351290719e-6,0.0011503469600889795,9.85999081059132e-4,Adamts9/Ccl2/Cd36/Col4a2/Flt1/Fyn/Nf1/Ptprm/Rock2/Serpine1/Spred1/Sulf1/Tcf4,13
GO:2000181,negative regulation of blood vessel morphogenesis,13/294,37/3315,0.35135135135135137,3.9616657473800334,5.650761592363582,8.153542351290719e-6,0.0011503469600889795,9.85999081059132e-4,Adamts9/Ccl2/Cd36/Col4a2/Flt1/Fyn/Nf1/Ptprm/Rock2/Serpine1/Spred1/Sulf1/Tcf4,13
GO:0034330,cell junction organization,45/294,266/3315,0.16917293233082706,1.907511124750652,4.813806381276621,8.378346395404073e-6,0.0011503469600889795,9.85999081059132e-4,Adgrl2/Adgrl4/Apoe/Asap1/Cd9/Cdh13/Cdh19/Clasp2/Col4a1/Dlc1/Dock4/Dst/Elmo1/Fmn1/Fyn/Gphn/Hmcn2/Homer1/Igf1r/Itga5/Limch1/Lnx1/Malat1/Mdga2/Mpp7/Mycbp2/Nf1/Nrp1/Nrxn1/Pard3/Pdlim5/Pecam1/Prkca/Prkch/Rapgef4/Rock2/Rtn4/Sdk1/Slit2/Smad3/Smad7/Tanc1/Tanc2/Tmem108/Vcl,45
GO:0048646,anatomical structure formation involved in morphogenesis,55/294,360/3315,0.1527777777777778,1.7226473922902497,4.52974237104082,1.7996731708931304e-05,0.0023532869177488266,0.0020170772983042805,Abi1/Adamts9/Akap13/Akt3/Aqp1/B4galt1/Ccl2/Cd36/Cd9/Cdh13/Chn2/Clasp2/Clic4/Col4a1/Col4a2/Col5a2/Col8a1/Dlc1/Emcn/Flt1/Fmn1/Fyn/Hdac9/Itga5/Nf1/Nfib/Nrp1/Nrxn1/Pdgfra/Pecam1/Prkca/Ptprb/Ptprm/Rhoj/Rock2/Rora/Rtn4/Runx1/Sash1/Sdk1/Serpine1/Slit2/Smad3/Spred1/Stat3/Sulf1/Tanc1/Tbx20/Tcf4/Thsd7a/Ttn/Vav3/Wnk1/Zeb2/Zfpm2,55
GO:0061045,negative regulation of wound healing,9/294,20/3315,0.45,5.073979591836735,5.700076602028099,2.1009560816143963e-5,0.002371218379199607,0.00203244692601308,Apoe/Cd9/Clasp2/Pdgfra/Prkg1/Serpine1/Serpine2/Smad3/Ubash3b,9
GO:0030195,negative regulation of blood coagulation,7/294,12/3315,0.5833333333333334,6.577380952380953,6.037278355515459,2.1587931347410843e-5,0.002371218379199607,0.00203244692601308,Apoe/Cd9/Pdgfra/Prkg1/Serpine1/Serpine2/Ubash3b,7
GO:0050819,negative regulation of coagulation,7/294,12/3315,0.5833333333333334,6.577380952380953,6.037278355515459,2.1587931347410843e-5,0.002371218379199607,0.00203244692601308,Apoe/Cd9/Pdgfra/Prkg1/Serpine1/Serpine2/Ubash3b,7
GO:1900047,negative regulation of hemostasis,7/294,12/3315,0.5833333333333334,6.577380952380953,6.037278355515459,2.1587931347410843e-5,0.002371218379199607,0.00203244692601308,Apoe/Cd9/Pdgfra/Prkg1/Serpine1/Serpine2/Ubash3b,7
GO:0034329,cell junction assembly,30/294,155/3315,0.1935483870967742,2.1823568136932194,4.702679926790233,2.3060366593040388e-5,0.002435529487095727,0.002087570028422604,Adgrl2/Adgrl4/Cd9/Cdh13/Cdh19/Clasp2/Dlc1/Dock4/Dst/Elmo1/Fmn1/Itga5/Limch1/Mdga2/Mpp7/Mycbp2/Nrp1/Nrxn1/Pard3/Pdlim5/Pecam1/Prkca/Prkch/Rock2/Rtn4/Sdk1/Slit2/Smad3/Smad7/Vcl,30
GO:0040007,growth,49/294,311/3315,0.15755627009646303,1.7765273311897107,4.48705642678667,2.4280093295816735e-5,0.0024693754144560283,0.0021165804526099897,Adarb1/Akap13/Ankrd11/Apoe/Bnc2/Cacna1c/Cd9/Clasp2/Clic4/Cpq/Dcbld2/Ddr2/Fmn1/Ghr/Igf1r/Igfbp5/Igfbp7/Impact/Jarid2/Lncpint/Meg3/Mt1/Mycbp2/Nrp1/Pdgfra/Pdlim5/Pi16/Plcb1/Postn/Prkg1/Ptx3/Rad51b/Rasal2/Rtn4/Serpine1/Serpine2/Sik3/Slit2/Slit3/Smad3/Smad7/Spag9/Stat3/Tbx20/Tmem108/Ttn/Vcl/Zeb2/Zfpm2,49
GO:0042060,wound healing,25/294,119/3315,0.21008403361344538,2.368804664723032,4.743360432693876,2.7219428185421813e-5,0.0026633656916559634,0.002282855708415201,Apoe/Aqp1/Axl/B4galt1/Ccl2/Cd36/Cd9/Clasp2/Dcbld2/Ddr2/Dst/F13a1/Fgl2/Itga5/Nf1/Nrp1/Pard3/Pdgfra/Pecam1/Prkca/Prkg1/Serpine1/Serpine2/Smad3/Ubash3b,25
GO:0051241,negative regulation of multicellular organismal process,48/294,304/3315,0.15789473684210525,1.780343716433942,4.452889379169688,2.8127314296439525e-5,0.0026633656916559634,0.002282855708415201,Adamts12/Adamts9/Adgrf5/Apoe/Axl/Cblb/Ccl2/Cd36/Cd9/Cebpb/Chrm3/Col4a2/Dock4/Fbn1/Fgl2/Flt1/Fyn/Hdac9/Igfbp5/Jarid2/Ldlrad4/Mcc/Nf1/Nfib/Nfkb1/Nrp1/Pdgfra/Pi16/Plcl1/Prg4/Prkg1/Ptprg/Ptprm/Rian/Rock2/Rtn4/Runx1/Serpine1/Serpine2/Slit2/Smad3/Smad7/Spred1/Sulf1/Tcf4/Ubash3b/Wnk1/Zfpm2,48
GO:0040017,positive regulation of locomotion,37/294,213/3315,0.17370892018779344,1.958656702117467,4.51135052504405,3.2129263882017756e-5,0.0028778140924542164,0.0024666662746684665,Akt3/Aqp1/Ccl2/Cdh13/Clasp2/Ddr2/Dock4/Egr1/Flt1/Hdac9/Hspa5/Igf1r/Igfbp5/Il1r1/Itga5/Nox4/Nrp1/Pdgfd/Pdgfra/Pecam1/Postn/Prkca/Rapgef4/Rhoj/Rock2/Rras2/Rtn4/Sash1/Serpine1/Slc8a1/Slit2/Smad3/Spag9/Ssh2/Stat3/Vim/Wnk1,37
GO:0010563,negative regulation of phosphorus metabolic process,23/294,106/3315,0.2169811320754717,2.4465729688101656,4.7215323990085825,3.353607099728147e-5,0.0028778140924542164,0.0024666662746684665,Adarb1/Apoe/Atxn1/Fabp4/Grb10/Impact/Nf1/Pard3/Pecam1/Pid1/Prex2/Prkca/Prkch/Prkg1/Ptprb/Slc8a1/Slit2/Smad7/Spag9/Spred1/Stat3/Ubash3b/Xdh,23
GO:0045936,negative regulation of phosphate metabolic process,23/294,106/3315,0.2169811320754717,2.4465729688101656,4.7215323990085825,3.353607099728147e-5,0.0028778140924542164,0.0024666662746684665,Adarb1/Apoe/Atxn1/Fabp4/Grb10/Impact/Nf1/Pard3/Pecam1/Pid1/Prex2/Prkca/Prkch/Prkg1/Ptprb/Slc8a1/Slit2/Smad7/Spag9/Spred1/Stat3/Ubash3b/Xdh,23
GO:0003008,system process,55/294,369/3315,0.14905149051490515,1.6806316022343897,4.325969730469415,3.7657886040970807e-5,0.0031335925778335104,0.0026859021750434047,Adarb1/Adgrf5/Akap13/Ank2/Ankrd11/Apoe/Aqp1/Atxn1/Cacna1c/Ccl2/Cd36/Chrm3/Dock4/Egr1/Fli1/Flt1/Fyn/Homer1/Igfbp5/Itga5/Itpr1/Jarid2/Kcnab1/Kcnip1/Mdga2/Mycbp2/Nf1/Nox4/Nrxn1/Or5m3b/Pard3/Pdlim5/Pi16/Plcb1/Postn/Prkca/Prkg1/Ptprm/Rapgef4/Rock2/Ror1/Runx1/Ryr2/Serpine2/Slc8a1/Slit2/Smad3/Smad7/Sulf1/Tanc1/Tbx20/Tmem108/Ttn/Wnk1/Zeb2,55
GO:0097529,myeloid leukocyte migration,16/294,60/3315,0.26666666666666666,3.006802721088435,4.893046743116228,3.973476918604002e-5,0.0031717506449463677,0.0027186086717905776,B4galt1/Ccl2/Cd9/Flt1/Il1r1/Nf1/Pde4b/Pdgfd/Pecam1/Plcb1/Prkca/Rin3/Rtn4/Serpine1/Slit2/Vav3,16
GO:0030335,positive regulation of cell migration,36/294,207/3315,0.17391304347826086,1.960958296362023,4.453728746227855,4.042653771781605e-5,0.0031717506449463677,0.0027186086717905776,Akt3/Aqp1/Ccl2/Cdh13/Clasp2/Ddr2/Dock4/Egr1/Flt1/Hdac9/Hspa5/Igf1r/Igfbp5/Il1r1/Itga5/Nox4/Nrp1/Pdgfd/Pdgfra/Pecam1/Postn/Prkca/Rapgef4/Rhoj/Rock2/Rras2/Rtn4/Sash1/Serpine1/Slc8a1/Smad3/Spag9/Ssh2/Stat3/Vim/Wnk1,36
GO:2000147,positive regulation of cell motility,36/294,208/3315,0.17307692307692307,1.9515306122448979,4.421385272154882,4.5016045785215704e-5,0.0034224468630578175,0.0029334883987416262,Akt3/Aqp1/Ccl2/Cdh13/Clasp2/Ddr2/Dock4/Egr1/Flt1/Hdac9/Hspa5/Igf1r/Igfbp5/Il1r1/Itga5/Nox4/Nrp1/Pdgfd/Pdgfra/Pecam1/Postn/Prkca/Rapgef4/Rhoj/Rock2/Rras2/Rtn4/Sash1/Serpine1/Slc8a1/Smad3/Spag9/Ssh2/Stat3/Vim/Wnk1,36
GO:0061041,regulation of wound healing,12/294,37/3315,0.32432432432432434,3.6569222283508,5.0693209033271955,4.6114542583080576e-5,0.0034224468630578175,0.0029334883987416262,Apoe/Ccl2/Cd36/Cd9/Clasp2/Ddr2/Pdgfra/Prkg1/Serpine1/Serpine2/Smad3/Ubash3b,12
GO:0001654,eye development,24/294,116/3315,0.20689655172413793,2.3328641801548202,4.558084015530947,5.1629458994490246e-5,0.0036352434461248773,0.0031158831393166045,Adamts9/Aqp1/Cacna1c/Clic4/Col4a1/Col5a2/Col8a1/Fbn1/Flt1/Man2a1/Mfap5/Nf1/Nfib/Nrp1/Pbx1/Pdgfra/Ptprm/Rhoj/Sdk1/Smad3/Spred1/Stat3/Vim/Zeb2,24
GO:0150063,visual system development,24/294,116/3315,0.20689655172413793,2.3328641801548202,4.558084015530947,5.1629458994490246e-5,0.0036352434461248773,0.0031158831393166045,Adamts9/Aqp1/Cacna1c/Clic4/Col4a1/Col5a2/Col8a1/Fbn1/Flt1/Man2a1/Mfap5/Nf1/Nfib/Nrp1/Pbx1/Pdgfra/Ptprm/Rhoj/Sdk1/Smad3/Spred1/Stat3/Vim/Zeb2,24
GO:1903035,negative regulation of response to wounding,10/294,27/3315,0.37037037037037035,4.176114890400604,5.168764391802323,5.5637122921930016e-5,0.0037268741160462557,0.0031944227099625975,Apoe/Cd9/Clasp2/Pdgfra/Prkg1/Serpine1/Serpine2/Smad3/Stat3/Ubash3b,10
GO:0042326,negative regulation of phosphorylation,21/294,95/3315,0.22105263157894736,2.492481203007519,4.60380893587516,5.564524353892808e-5,0.0037268741160462557,0.0031944227099625975,Adarb1/Apoe/Atxn1/Fabp4/Grb10/Impact/Nf1/Pard3/Pecam1/Pid1/Prex2/Prkca/Prkch/Ptprb/Slc8a1/Slit2/Smad7/Spag9/Spred1/Ubash3b/Xdh,21
GO:0030336,negative regulation of cell migration,24/294,117/3315,0.20512820512820512,2.312925170068027,4.509913685211179,5.97927562950774e-5,0.003818393227587966,0.0032728666603621314,Adamts9/Adarb1/Apoe/Clasp2/Clic4/Dach1/Dlc1/Igfbp5/Ldlrad4/Limch1/Mcc/Mctp1/Nf1/Plcb1/Prkg1/Ptprg/Ptprm/Rin3/Serpine1/Slit2/Spred1/Stat3/Sulf1/Zeb2,24
GO:0048880,sensory system development,24/294,117/3315,0.20512820512820512,2.312925170068027,4.509913685211179,5.97927562950774e-5,0.003818393227587966,0.0032728666603621314,Adamts9/Aqp1/Cacna1c/Clic4/Col4a1/Col5a2/Col8a1/Fbn1/Flt1/Man2a1/Mfap5/Nf1/Nfib/Nrp1/Pbx1/Pdgfra/Ptprm/Rhoj/Sdk1/Smad3/Spred1/Stat3/Vim/Zeb2,24
GO:0030193,regulation of blood coagulation,8/294,18/3315,0.4444444444444444,5.011337868480726,5.322805255772386,6.915982570243398e-5,0.004220286252864082,0.0036173419946349096,Apoe/Cd36/Cd9/Pdgfra/Prkg1/Serpine1/Serpine2/Ubash3b,8
GO:1900046,regulation of hemostasis,8/294,18/3315,0.4444444444444444,5.011337868480726,5.322805255772386,6.915982570243398e-5,0.004220286252864082,0.0036173419946349096,Apoe/Cd36/Cd9/Pdgfra/Prkg1/Serpine1/Serpine2/Ubash3b,8
GO:2000146,negative regulation of cell motility,24/294,119/3315,0.20168067226890757,2.2740524781341107,4.415012798907825,7.967485709093731e-5,0.004756242555906823,0.004076727241540866,Adamts9/Adarb1/Apoe/Clasp2/Clic4/Dach1/Dlc1/Igfbp5/Ldlrad4/Limch1/Mcc/Mctp1/Nf1/Plcb1/Prkg1/Ptprg/Ptprm/Rin3/Serpine1/Slit2/Spred1/Stat3/Sulf1/Zeb2,24
GO:0042127,regulation of cell population proliferation,60/294,425/3315,0.1411764705882353,1.5918367346938775,4.0758858833538065,8.326038369062372e-5,0.004763187783634432,0.004082680217812163,Adarb1/Akt3/Apoe/Aqp1/Atxn1/B4galt1/Cblb/Ccl2/Ccnd3/Cd55/Cd9/Cdh13/Cebpb/Dach1/Ddr2/Dlc1/Egr1/Fabp4/Flt1/Fndc3b/Ghr/Grk5/Igf1r/Igfbp5/Itpr1/Jarid2/Malat1/Mcc/Nf1/Nfib/Nox4/Pbx1/Pde1a/Pdgfd/Pdgfra/Pid1/Prg4/Prkca/Prkch/Prkg1/Ptprm/Rad51b/Rian/Rtn4/Runx1/Serpine1/Serpine2/Slit2/Slit3/Smad3/Smad7/Stat3/Sulf1/Tbx20/Timp3/Vav3/Vim/Xdh/Zbtb16/Zfpm2,60
GO:2000026,regulation of multicellular organismal development,60/294,425/3315,0.1411764705882353,1.5918367346938775,4.0758858833538065,8.326038369062372e-5,0.004763187783634432,0.004082680217812163,Adamts12/Adamts9/Adgrl2/Adgrl4/Akt3/Apoe/Aqp1/Atxn1/Axl/Bhlhe40/Ccl2/Cd36/Cebpb/Clasp2/Col4a2/Ddr2/Fbn1/Fgl2/Flt1/Fyn/Hspa5/Itga5/Jarid2/Lama2/Man2a1/Mgp/Nbr1/Nf1/Nrp1/Nrxn1/Pard3/Pi16/Plcb1/Prkca/Prkch/Ptprm/Rhoj/Rock2/Rtn4/Runx1/Sash1/Serpine1/Serpine2/Slc8a1/Slit2/Smad3/Smad7/Spred1/Stat3/Sulf1/Tbx20/Tcf4/Ubash3b/Vcl/Vim/Wnk1/Xdh/Zbtb16/Zeb2/Zfpm2,60
