gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Fhl2,0.5693,0.0581321268942795,0.5101,0.970882113661537
Frmd4a,0.2815,9.0751490424797e-4,0.3276,0.127782292704743
Frs2,0.6703,0.00471632416360093,0.5705,1
Galnt1,0.3294,0.0240835137682413,0.4354,1
Gda,0.6096,0.0737304521772692,0.5801,0.474586309602594
Glis3,0.3829,0.0616987023490039,0.4995,1
Gm20619,0.3793,0.0544482820260259,0.4257,0.766257731122233
Gm26862,0.301,0.0846807883919218,0.2711,0.182797938450265
Gns,0.2937,0.00404545944007155,0.4662,0.986622714828194
Homer1,0.3362,0.0737304521772692,0.409,0.322965472247999
Irf2,0.4042,0.0818594936635814,0.4672,0.76494276494156
Itpr2,0.3323,0.0618777423676033,0.3444,0.247190946309223
Kcnd3,0.642,0.0173814124758857,0.4117,1
Kcnk13,0.3762,0.0930918803222908,0.5562,0.582256583233713
Kcnq1,0.3477,0.060842041632574,0.4999,1
Kitl,0.7061,0.0111971088482438,0.6622,0.411268936274292
Lgmn,0.2315,4.5830034503584e-5,0.3634,0.108606439575517
Lrp6,0.6016,0.0189825585229789,0.5839,0.408666588208762
Man1c1,0.6231,0.0737304521772692,0.5066,1
Map4k3,0.6515,0.0370662633525058,0.5032,1
Mapt,0.3883,0.0904778579769583,0.4015,0.889674879345452
Mcc,0.3693,0.0239066399262278,0.4437,1
Mcu,0.4264,0.0948787381164609,0.4829,1
Mdfic,0.6851,0.00181424036254307,0.5556,0.57202465516239
Medag,0.3806,0.0904778579769583,0.4835,1
Ms4a6d,0.3479,0.044774453007888,0.4239,0.572121167049305
Myl2,0.686,0.00939438006670544,0.4804,1
Ndfip1,0.4171,0.0292237771638164,0.5044,1
Nrdc,0.3952,0.0805826895879907,0.3793,0.333554288488438
Nufip2,0.6118,0.0737304521772692,0.485,1
Orc4,0.3738,0.0581279244886433,0.43,1
Osbpl9,0.6109,0.00699189730409189,0.4724,1
Oxr1,0.3504,0.00744967265692187,0.4631,0.798478295449412
Pakap,0.572,0.0724025617043492,0.5663,0.312664696152044
Pcdh7,0.5852,0.00532564030696866,0.5742,0.111697916625543
Peli2,0.384,0.0774878393060666,0.4489,0.983296291751422
Pfkfb3,0.3,0.0369543517727398,0.4081,0.463814679157872
Phf20,0.6284,0.044774453007888,0.5387,0.96879912494031
Pias1,0.5864,0.0322538951422066,0.4366,0.582256583233713
Pid1,0.5695,0.0209343119742631,0.5352,0.673878369215821
Plcl2,0.4092,0.0737304521772692,0.4367,1
Ppfibp1,0.3128,0.0474647283347224,0.3529,0.908595054307868
Ppp2r5c,0.6317,0.0839281963765205,0.5743,0.73848866536873
Prex2,0.3889,0.00404024921428945,0.4578,0.390755650192283
Prkag1,0.7835,0.0917775309295441,0.5559,0.779605464564443
Prkcb,0.395,0.0236829599694906,0.4143,1
Ptges3,0.3183,0.0491288856227102,0.5281,1
Ptpn9,0.6406,0.0830193794648046,0.5637,0.998315526246901
Rab31,0.6075,0.0191028099513457,0.61,0.284716828982865
Rap1gds1,0.5925,0.0618965091666064,0.5034,1
Rapgef5,0.3609,0.0108385148002994,0.3863,1
Rbm47,0.3959,0.0646065952506943,0.4212,0.766257731122233
Reep3,0.6519,0.0361655467230389,0.408,0.607840817888507
Rin3,0.3139,0.0339478076086172,0.3568,0.380711059546936
Rnls,0.2711,0.00939438006670544,0.3259,0.333032639212006
Sdk1,0.3228,0.0619278201343346,0.4121,1
Serbp1,0.3851,0.0901068503618859,0.5121,1
Serpinb6a,0.3527,0.0115968661174833,0.4697,0.945216605255193
Sh3pxd2a,0.6246,0.0985689240548485,0.6047,0.411268936274292
Sik3,0.4219,0.0416691091740909,0.4589,0.698593250925411
Slc25a3,0.6069,0.0575790831576704,0.5929,1
Slc7a8,0.2686,0.0623911279279345,0.4106,0.499220478507094
Slc8a1,0.5458,0.0825368021705243,0.533,0.274436671425858
Slit2,0.2704,8.95887116630292e-5,0.3789,1
Snx29,0.5996,0.044774453007888,0.5373,0.712325560812069
Stxbp6,0.4159,0.0506737490715929,0.4339,0.592152407418429
Tmcc3,0.599,0.0926521056055745,0.5981,0.766257731122233
Tnrc6c,0.582,0.0544482820260259,0.5098,0.992187560245481
Trim24,0.2794,0.0581279244886433,0.4048,0.900887145644921
Ttc28,0.4139,0.0566168264922921,0.4347,0.940317271742632
Ttc39b,0.4084,0.097038318575308,0.3859,0.530833568781692
Ugp2,0.6126,0.0863170826208737,0.5118,1
Umad1,0.6199,0.00922192770807826,0.6207,0.602602559700704
Usp25,0.3816,0.0464723283110511,0.3715,0.963895679768696
Vps13b,0.5799,0.0825368021705243,0.5324,0.488533189891135
Wbp1l,0.3237,0.00612845106935223,0.4836,1
Wwox,0.3849,0.0737307401479656,0.4539,0.673878369215821
Wwp1,0.6416,6.71562124866372e-5,0.5125,0.726400182788391
Xdh,0.651,0.00481628996105086,0.706,0.301842265049963
Zdhhc20,0.6494,0.0453541192084271,0.566,1
